Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-June-2016,28.90,29.50,28.80,29.35,29.136680992947213469,507459,1030,14785671.00,114045,22.47,0.70,0.45
24-June-2016,29.00,29.10,27.15,28.90,28.308429052216201093,2187482,2953,61924179.00,644929,29.48,1.95,-0.10
23-June-2016,29.55,29.70,29.10,29.40,29.354921599561936009,445597,879,13080465.00,155854,34.98,0.60,-0.15
22-June-2016,30.00,30.30,29.40,29.55,29.732701920547224414,421911,766,12544554.00,104396,24.74,0.90,-0.45
21-June-2016,30.05,30.45,29.90,30.00,30.117239794410864561,548278,1145,16512620.00,183378,33.45,0.55,-0.05
20-June-2016,29.50,30.00,29.50,29.75,29.778238187400864389,274876,588,8185323.00,97117,35.33,0.50,0.25
17-June-2016,30.00,30.30,29.60,29.75,29.941750415131635958,426973,938,12784319.00,126471,29.62,0.70,-0.25
16-June-2016,29.90,30.20,29.55,29.90,29.813124651401178829,530696,998,15821706.00,164245,30.95,0.65,0.00
15-June-2016,30.45,30.45,30.00,30.20,30.150437541047207775,394363,864,11890217.00,168085,42.62,0.45,-0.25
14-June-2016,29.55,30.25,29.40,30.05,29.847205272150353917,700587,1515,20910564.00,196027,27.98,0.85,0.50
13-June-2016,29.60,29.60,29.00,29.35,29.244572658081703780,647877,1331,18946886.00,204660,31.59,0.60,-0.25
10-June-2016,30.00,30.30,29.60,29.70,29.888739430732925809,811078,1120,24242099.00,294343,36.29,0.70,-0.30
9-June-2016,31.15,31.50,29.70,29.90,30.419299161152685407,3895703,3626,118504555.00,1782096,45.75,1.80,-1.25
8-June-2016,30.00,31.25,29.70,30.70,30.300858425041431577,805545,1670,24408705.00,252796,31.38,1.55,0.70
7-June-2016,29.30,30.15,29.15,29.95,29.566302549512318374,577836,1518,17084474.00,172824,29.91,1.00,0.65
6-June-2016,29.70,29.70,28.75,29.10,29.075511483903834093,620303,998,18035627.00,142531,22.98,0.95,-0.60
3-June-2016,30.45,30.45,29.55,29.70,30.016300593676784412,421273,1255,12645057.00,121253,28.78,0.90,-0.75
2-June-2016,30.15,30.65,30.10,30.20,30.346218916069827168,737077,2148,22367500.00,201232,27.30,0.55,0.05
1-June-2016,30.05,30.50,29.55,29.75,30.064721648578584296,773806,2006,23264262.00,182412,23.57,0.95,-0.30
31-May-2016,30.70,30.70,29.30,29.80,29.938236272496816893,697432,1699,20879884.00,149377,21.42,1.40,-0.90
30-May-2016,30.15,30.50,29.75,30.15,30.127955695398390146,669005,1250,20155753.00,130051,19.44,0.75,0.00
27-May-2016,31.00,31.00,29.85,30.10,30.166503970565802372,1920759,3206,57942584.00,1173420,61.09,1.15,-0.90
26-May-2016,29.00,31.45,28.90,31.00,30.157627332887203509,1344900,2646,40558993.00,418742,31.14,2.55,2.00
25-May-2016,28.20,28.85,28.20,28.60,28.448995747238015994,346128,727,9846994.00,128216,37.04,0.65,0.40
24-May-2016,28.15,28.35,27.65,28.05,27.976288021033338123,424469,834,11875067.00,115185,27.14,0.70,-0.10
23-May-2016,28.60,28.65,27.95,28.00,28.252824877279025750,457542,955,12926854.00,157709,34.47,0.70,-0.60
20-May-2016,29.05,29.20,28.40,28.50,28.701008508559745649,683782,1172,19625233.00,259831,38.00,0.80,-0.55
19-May-2016,29.60,30.00,28.70,29.00,29.375732485475837002,1911642,1156,56155884.00,1416906,74.12,1.30,-0.60
18-May-2016,29.10,29.95,28.95,29.85,29.603033839376037951,579266,937,17148031.00,207906,35.89,1.00,0.75
17-May-2016,29.65,29.65,29.15,29.30,29.383272394653966896,402317,882,11821390.00,126796,31.52,0.50,-0.35
16-May-2016,29.75,30.30,29.20,29.45,29.533772890682207871,663698,1054,19601506.00,178776,26.94,1.10,-0.30
13-May-2016,29.80,30.25,29.40,29.65,29.812813950113770735,647794,1685,19312562.00,180779,27.91,0.85,-0.15
12-May-2016,30.45,30.60,30.00,30.25,30.205197345428355721,2071596,1372,62572966.00,1785273,86.18,0.60,-0.20
11-May-2016,29.50,30.60,29.20,30.10,30.062127680619256848,3113926,2214,93611241.00,2240748,71.96,1.40,0.60
10-May-2016,30.20,31.60,29.95,30.05,30.208768357819073052,4240087,2625,128087806.00,3393365,80.03,1.65,-0.15
9-May-2016,30.05,30.40,29.90,30.20,30.107635964800441898,3019697,1325,90915938.00,2406611,79.70,0.50,0.15
6-May-2016,29.95,30.40,29.60,30.00,30.016905344270124103,619804,1492,18604598.00,160236,25.85,0.80,0.05
5-May-2016,30.25,30.75,29.30,30.05,30.013257194475748010,1346137,3283,40401956.00,459830,34.16,1.45,-0.20
4-May-2016,32.90,32.90,30.10,30.45,31.607902650845746023,2475625,5746,78249314.00,673085,27.19,2.80,-2.45
3-May-2016,32.50,32.90,31.50,31.70,32.302698494492906210,1348715,2437,43567134.00,384994,28.55,1.40,-0.80
2-May-2016,31.65,32.85,31.60,32.30,32.358546850262175548,550776,1237,17822311.00,120328,21.85,1.25,0.65
29-April-2016,32.00,32.55,31.35,32.05,31.912794280958967527,704174,1144,22472160.00,176152,25.02,1.20,0.05
28-April-2016,32.30,32.55,31.80,32.20,32.115357975854377280,550079,1201,17665984.00,179714,32.67,0.75,-0.10
27-April-2016,32.75,32.95,32.20,32.35,32.564245288114413676,685023,1831,22307257.00,201794,29.46,0.75,-0.40
26-April-2016,33.00,33.15,32.55,32.75,32.770192026653134486,557683,1342,18275379.00,131226,23.53,0.60,-0.25
25-April-2016,33.70,34.05,32.75,33.00,33.185809168674228581,563702,1306,18706907.00,178888,31.73,1.30,-0.70
22-April-2016,34.40,34.50,33.90,34.05,34.173658444096570634,411388,850,14058633.00,109226,26.55,0.60,-0.35
21-April-2016,34.10,34.70,34.10,34.35,34.379157044379286783,578085,1069,19874075.00,167661,29.00,0.60,0.25
20-April-2016,35.15,35.55,34.40,34.55,34.785991069934565694,908392,1656,31599316.00,203347,22.39,1.15,-0.60
18-April-2016,34.95,35.45,34.25,35.15,35.033492237964729466,826072,1346,28940187.00,241533,29.24,1.20,0.20
13-April-2016,34.90,35.35,34.70,34.95,35.032372253935305310,722625,1550,25315268.00,285370,39.49,0.65,0.05
12-April-2016,34.55,35.35,34.10,34.70,34.770322648803858270,1003351,1686,34886838.00,176476,17.59,1.25,0.15
11-April-2016,33.90,34.70,33.50,34.60,34.134887055628009799,1186956,2143,40516609.00,219955,18.53,1.20,0.70
8-April-2016,32.60,33.70,32.35,33.55,33.220409757847074118,936846,2060,31122408.00,132082,14.10,1.35,0.95
7-April-2016,34.50,35.85,30.20,33.20,32.626235344630162868,6349038,17010,207145208.00,645675,10.17,5.65,-1.30
6-April-2016,33.50,34.55,32.85,34.20,33.724365650100049884,892055,2078,30083989.00,188187,21.10,1.70,0.70
5-April-2016,35.00,35.00,33.50,33.85,34.355235701413259982,1012128,2048,34771896.00,203170,20.07,1.50,-1.15
4-April-2016,35.20,36.10,34.90,35.15,35.363451771247250896,1315429,2679,46518110.00,411871,31.31,1.20,-0.05
1-April-2016,34.35,35.05,33.70,34.75,34.432714561859442712,1195541,2690,41165722.00,316243,26.45,1.35,0.40
31-March-2016,32.55,35.75,32.55,34.65,33.975873483051448057,2398730,4652,81498947.00,964629,40.21,3.20,2.10
30-March-2016,30.15,32.80,29.85,32.55,31.656466807262329557,1348548,3059,42690265.00,467763,34.69,2.95,2.40
29-March-2016,30.25,30.45,28.75,29.35,29.348149526813164115,881153,1547,25860210.00,313093,35.53,1.70,-0.90
28-March-2016,31.75,32.25,29.85,30.10,30.879775912779906893,1113138,1802,34373452.00,577328,51.86,2.40,-1.65
23-March-2016,31.45,32.00,31.35,31.75,31.752757730232991449,343489,908,10906723.00,138827,40.42,0.65,0.30
22-March-2016,31.10,31.65,30.85,31.45,31.342575418082533275,539128,1175,16897660.00,180597,33.50,0.80,0.35
21-March-2016,30.35,31.25,30.25,31.15,30.974266748804766376,563279,1404,17447154.00,193858,34.42,1.00,0.80
18-March-2016,30.10,30.45,29.90,30.30,30.188465718214528773,645051,992,19473100.00,247991,38.45,0.55,0.20
17-March-2016,30.00,30.35,29.70,29.95,30.151734057055667421,399785,857,12054211.00,134362,33.61,0.65,-0.05
16-March-2016,30.05,30.10,29.40,29.85,29.783979709264792563,391903,758,11672431.00,105773,26.99,0.70,-0.20
15-March-2016,29.70,30.30,29.70,29.90,30.023025028024658555,636047,960,19096055.00,213916,33.63,0.60,0.20
14-March-2016,29.85,30.30,29.75,30.05,29.997866885639660146,747733,870,22430395.00,335360,44.85,0.55,0.20
11-March-2016,29.50,30.25,29.25,29.90,29.860072362834313772,713626,1060,21308924.00,142429,19.96,1.00,0.40
10-March-2016,30.25,30.50,29.70,29.90,30.073964141751762289,499634,924,15025975.00,137828,27.59,0.80,-0.35
9-March-2016,29.60,30.40,29.35,30.25,29.920005066855063133,765761,1455,22911573.00,210371,27.47,1.05,0.65
8-March-2016,29.60,29.95,29.20,29.65,29.575823613704763873,570838,1145,16883004.00,145331,25.46,0.75,0.05
4-March-2016,29.15,30.10,29.15,29.40,29.579699671382730267,776283,1513,22962218.00,168086,21.65,0.95,0.25
3-March-2016,29.70,29.70,28.90,29.25,29.272634295932485900,617945,1065,18088878.00,205252,33.22,0.80,-0.45
2-March-2016,28.50,29.85,28.50,29.15,29.254180234451318788,1228400,2033,35935835.00,323089,26.30,1.35,0.65
1-March-2016,27.75,28.60,27.70,28.45,28.216407887241503655,574041,1400,16197375.00,206653,36.00,0.90,0.70
29-February-2016,28.30,28.65,26.75,27.50,27.912385590530425990,1179863,2261,32932791.00,199443,16.90,1.90,-0.80
26-February-2016,28.05,28.45,27.45,28.30,28.054827709877577268,889459,1825,24953619.00,291474,32.77,1.00,0.25
25-February-2016,27.80,28.15,27.40,27.75,27.734745148710115321,764642,1389,21207151.00,200388,26.21,0.75,-0.05
24-February-2016,26.95,27.80,26.70,27.55,27.364747275457514661,661946,1158,18113985.00,167159,25.25,1.10,0.60
23-February-2016,28.00,28.05,26.90,27.10,27.406599831870255709,879083,1109,24092676.00,338024,38.45,1.15,-0.90
22-February-2016,27.75,28.35,27.55,28.05,28.015830584309710688,738444,1320,20688122.00,256496,34.73,0.80,0.30
19-February-2016,27.10,27.95,27.10,27.75,27.702189483385353385,603293,1097,16712537.00,128401,21.28,0.85,0.65
18-February-2016,28.00,28.55,26.80,27.60,27.693505876387092427,1127989,2005,31237970.00,272258,24.14,1.75,-0.40
17-February-2016,27.10,27.90,26.20,27.75,27.112196975665367522,1078915,1900,29251756.00,221761,20.55,1.70,0.65
16-February-2016,27.40,28.55,26.60,27.05,27.504170872696491378,2209130,3999,60760289.00,385636,17.46,1.95,-0.35
15-February-2016,25.70,27.45,25.35,26.50,26.611343036789814865,1345019,2793,35792762.00,360036,26.77,2.10,0.80
12-February-2016,24.55,25.20,22.45,24.80,23.985446748700195865,3380894,5623,81092253.00,538294,15.92,2.75,0.25
11-February-2016,25.50,25.85,23.80,24.15,24.957289899788100403,993395,1990,24792447.00,354531,35.69,2.05,-1.35
10-February-2016,25.95,26.10,25.20,25.80,25.671926227420826463,687193,1454,17641568.00,276380,40.22,0.90,-0.15
9-February-2016,25.80,26.25,25.30,26.10,25.918931084187569325,559857,1238,14510895.00,166800,29.79,0.95,0.30
8-February-2016,26.15,26.80,26.00,26.10,26.423084851717571512,776154,1418,20508383.00,210611,27.14,0.80,-0.05
5-February-2016,25.60,26.40,25.00,26.15,25.686431412806364686,974125,2003,25021795.00,214843,22.05,1.40,0.55
4-February-2016,26.60,26.85,24.90,25.20,25.747188252721493151,1207701,2060,31094905.00,467650,38.72,1.95,-1.40
3-February-2016,26.75,26.95,25.75,26.10,26.205511864433830893,1002492,1880,26270816.00,373387,37.25,1.20,-0.65
2-February-2016,28.70,28.75,27.10,27.30,27.945875410040130533,706943,1170,19756141.00,161010,22.78,1.65,-1.40
1-February-2016,29.00,29.40,28.40,28.60,28.837601932461131916,616830,1502,17787898.00,174705,28.32,1.00,-0.40
29-January-2016,28.15,28.95,28.00,28.60,28.499610421106404057,581397,1208,16569588.00,199815,34.37,0.95,0.45
28-January-2016,28.50,28.75,28.00,28.35,28.351378478785113732,613720,1135,17399808.00,190651,31.06,0.75,-0.15
27-January-2016,28.70,29.10,28.25,28.40,28.543354865637688570,819389,1604,23388111.00,247295,30.18,0.85,-0.30
25-January-2016,28.30,28.60,27.65,28.15,28.241736073221622454,635987,1467,17961377.00,162701,25.58,0.95,-0.15
22-January-2016,27.40,27.85,27.00,27.75,27.506170415825187425,1028942,1855,28302254.00,408495,39.70,0.85,0.35
21-January-2016,27.00,27.45,25.75,26.55,26.631240946402704007,786980,1766,20958254.00,224474,28.52,1.70,-0.45
20-January-2016,27.20,27.20,25.40,26.45,26.411683792678943798,1592120,3479,42050570.00,453511,28.48,1.80,-0.75
19-January-2016,26.40,28.30,26.20,27.40,27.173720583098313415,1205217,2824,32750230.00,329448,27.34,2.10,1.00
18-January-2016,29.40,29.40,25.80,26.40,27.218512224217637834,2696737,5322,73401169.00,958910,35.56,3.60,-3.00
15-January-2016,31.50,31.75,29.15,29.45,30.742511835745528092,1109985,3267,34123727.00,377131,33.98,2.60,-2.05
14-January-2016,31.20,32.40,31.00,31.20,31.431849576005546809,933149,1949,29330599.00,281759,30.19,1.40,0.00
13-January-2016,33.95,33.95,30.80,32.30,32.221969901775254573,1442610,2925,46483736.00,272785,18.91,3.15,-1.65
12-January-2016,33.45,34.00,32.45,32.95,33.171827267429892807,976469,1863,32391261.00,227603,23.31,1.55,-0.50
11-January-2016,33.00,33.85,32.10,33.25,33.034261012242837309,950760,2064,31407654.00,176458,18.56,1.75,0.25
8-January-2016,32.60,33.70,32.55,33.40,33.149609425495374046,974718,2296,32311521.00,304242,31.21,1.15,0.80
7-January-2016,33.85,33.85,31.40,32.05,32.524864477885898584,1377266,3414,44795390.00,433256,31.46,2.45,-1.80
6-January-2016,34.60,35.10,33.70,34.45,34.628156721019552107,1446596,3778,50092953.00,387103,26.76,1.40,-0.15
5-January-2016,32.95,34.60,32.90,34.30,33.935398923440849153,1594153,4014,54098218.00,469114,29.43,1.70,1.35
4-January-2016,33.80,34.70,32.00,32.75,33.319048043437684444,1784073,4473,59443614.00,596408,33.43,2.70,-1.05
1-January-2016,32.25,34.30,32.25,34.00,33.357810474365153196,2141304,4757,71429213.00,647037,30.22,2.05,1.75
31-December-2015,31.80,32.50,31.65,32.25,32.125793005961336956,1944027,4155,62453409.00,592828,30.49,0.85,0.45
30-December-2015,29.40,32.00,29.40,31.50,31.493727421742756364,2016874,5101,63518880.00,538994,26.72,2.60,2.10
29-December-2015,30.20,30.60,30.15,30.45,30.377307731240315509,513708,1100,15605066.00,193408,37.65,0.45,0.25
28-December-2015,30.00,30.50,29.85,30.20,30.155547158625429777,613981,1257,18514933.00,187348,30.51,0.65,0.20
24-December-2015,30.25,30.25,29.35,29.75,29.724562577115759116,672690,2105,19995416.00,160851,23.91,0.90,-0.50
23-December-2015,29.90,30.20,29.40,29.85,29.775902843641792049,890935,3261,26528394.00,226510,25.42,0.80,-0.05
22-December-2015,31.00,31.00,29.90,30.00,30.418535939800257500,974755,4341,29650620.00,234302,24.04,1.10,-1.00
21-December-2015,28.00,31.20,28.00,30.70,30.260945991336956303,3191488,6299,96577446.00,902618,28.28,3.20,2.70
18-December-2015,27.55,28.40,27.35,28.10,28.067567582300769176,917215,1763,25743994.00,273674,29.84,1.05,0.55
17-December-2015,26.50,27.60,26.50,27.50,27.357109908129648202,672034,1471,18384908.00,273772,40.74,1.10,1.00
16-December-2015,27.10,27.45,26.80,26.85,27.166771810085428467,743429,1431,20196566.00,273761,36.82,0.65,-0.25
15-December-2015,27.00,27.25,26.90,27.05,27.057262501825972634,595573,1150,16114575.00,142466,23.92,0.35,0.05
14-December-2015,26.25,27.00,25.80,26.65,26.500946931848576988,650522,1442,17239449.00,164358,25.27,1.20,0.40
11-December-2015,26.70,27.00,26.00,26.20,26.439706459073443884,869521,2053,22989880.00,223022,25.65,1.00,-0.50
10-December-2015,26.95,27.00,26.20,26.70,26.570406417100282360,889997,1469,23647582.00,258708,29.07,0.80,-0.25
9-December-2015,27.40,27.70,26.25,26.45,26.858372929759930368,1348817,2837,36227030.00,362457,26.87,1.45,-0.95
8-December-2015,30.20,30.30,27.30,27.55,28.403488099700149925,2561280,5472,72749286.00,838962,32.76,3.00,-2.65
7-December-2015,30.60,30.80,30.10,30.45,30.454657163565376911,688477,1348,20967331.00,184164,26.75,0.70,-0.15
4-December-2015,29.95,32.15,29.85,30.20,31.172739018087855297,2027880,4601,63214574.00,445330,21.96,2.30,0.25
3-December-2015,30.10,30.70,30.05,30.20,30.400690399183738900,923234,1511,28066951.00,273490,29.62,0.65,0.10
2-December-2015,30.70,31.05,29.95,30.30,30.366329911568691231,528772,1272,16056865.00,113008,21.37,1.10,-0.40
1-December-2015,30.90,31.05,30.50,30.55,30.692633712815545487,489351,896,15019471.00,119846,24.49,0.55,-0.35
30-November-2015,30.80,31.45,30.50,30.75,31.025507361826152715,743158,1752,23056854.00,208962,28.12,0.95,-0.05
27-November-2015,30.20,31.70,30.20,30.70,31.059365337864948429,1186332,2581,36846719.00,347895,29.33,1.50,0.50
26-November-2015,29.45,30.85,29.05,30.45,29.832997324969299720,1022792,1998,30512951.00,415528,40.63,1.80,1.00
24-November-2015,29.30,29.55,29.00,29.10,29.264662832531135251,511719,1058,14975284.00,135339,26.45,0.55,-0.20
23-November-2015,28.95,29.50,28.85,29.30,29.190664164230567982,670813,1217,19581477.00,149315,22.26,0.65,0.35
20-November-2015,28.30,29.35,28.15,28.95,28.893585641725909590,1637467,2945,47312293.00,324358,19.81,1.20,0.65
19-November-2015,28.50,28.60,28.00,28.30,28.311851446406870554,613866,1168,17379683.00,141863,23.11,0.60,-0.20
18-November-2015,28.80,29.10,27.75,27.90,28.389996499782253896,982796,1723,27901575.00,321447,32.71,1.35,-0.90
17-November-2015,28.95,29.35,28.30,28.65,28.772081521558734689,723048,1556,20803596.00,232534,32.16,1.05,-0.30
16-November-2015,27.60,28.70,27.20,28.45,28.182740088827405438,879008,1985,24772854.00,291011,33.11,1.50,0.85
13-November-2015,28.00,28.00,26.90,27.40,27.396090119761125223,463339,1057,12693677.00,129363,27.92,1.10,-0.60
11-November-2015,27.60,27.85,27.35,27.65,27.578962835163689277,210979,683,5818582.00,105517,50.01,0.50,0.05
10-November-2015,27.35,27.85,26.55,26.95,27.211423890802768036,1228163,2340,33420064.00,232501,18.93,1.30,-0.40
9-November-2015,27.10,28.00,26.25,27.40,27.298754306596326855,2310119,4282,63063371.00,523473,22.66,1.75,0.30
6-November-2015,30.50,30.70,28.35,28.80,29.272623436862059815,1609183,3070,47105008.00,213752,13.28,2.35,-1.70
5-November-2015,30.80,31.15,29.95,30.10,30.675781929973685416,1964690,1910,60268402.00,256319,13.05,1.20,-0.70
4-November-2015,30.85,31.60,30.50,30.70,30.950938691639535341,1244871,2230,38529926.00,288101,23.14,1.10,-0.15
3-November-2015,31.75,32.45,30.25,30.75,31.421359529800648102,2261679,4580,71065029.00,404588,17.89,2.20,-1.00
2-November-2015,31.85,32.00,30.90,31.60,31.320700472528461432,1266802,2433,39677126.00,284601,22.47,1.10,-0.25
30-October-2015,31.05,32.55,30.70,31.45,31.809110237662238387,2250084,4580,71573170.00,471316,20.95,1.85,0.40
29-October-2015,30.40,31.30,30.05,30.95,30.935911632835643880,1551436,2948,47995087.00,387846,25.00,1.25,0.55
28-October-2015,30.00,30.60,29.65,30.00,30.134449261203500359,1102401,1828,33220247.00,221582,20.10,0.95,0.00
27-October-2015,29.85,30.50,29.75,30.35,30.130844377152715362,663116,1371,19980245.00,187816,28.32,0.75,0.50
26-October-2015,30.65,31.45,29.80,29.85,30.554160098379868441,1211630,2163,37020337.00,227807,18.80,1.65,-0.80
23-October-2015,31.00,31.35,30.40,30.60,30.918081241222602685,1013968,2136,31349945.00,268048,26.44,0.95,-0.40
21-October-2015,31.50,31.50,29.85,30.65,30.677128065790278756,1765124,3865,54148935.00,461282,26.13,1.65,-0.85
20-October-2015,29.00,32.00,28.50,31.20,30.928102205418811685,5204499,9917,160965277.00,1267450,24.35,3.50,2.20
19-October-2015,29.50,29.75,28.55,28.70,28.953941481636014708,1011409,1792,29284277.00,330963,32.72,1.20,-0.80
16-October-2015,29.80,29.90,29.00,29.35,29.496623630398002151,1479992,3454,43654767.00,504311,34.08,0.90,-0.45
15-October-2015,28.00,29.55,28.00,29.25,29.203861813572426425,2109527,5324,61606335.00,512705,24.30,1.55,1.25
14-October-2015,28.15,28.90,27.80,28.05,28.380948388787005501,667975,1655,18957764.00,228637,34.23,1.10,-0.10
13-October-2015,29.00,29.35,28.15,28.35,28.630496965382099910,1191089,2734,34101470.00,401986,33.75,1.20,-0.65
12-October-2015,26.25,29.75,26.25,28.95,28.832549590432022350,3610878,9094,104110819.00,1081999,29.96,3.50,2.70
9-October-2015,26.40,26.80,26.05,26.20,26.355730519480519480,616000,1277,16235130.00,212512,34.50,0.75,-0.20
8-October-2015,26.75,26.75,26.15,26.30,26.335639879048033433,546994,1338,14405437.00,141038,25.78,0.60,-0.45
7-October-2015,26.00,26.85,25.90,26.60,26.460072667452223033,955586,2696,25284875.00,337064,35.27,0.95,0.60
6-October-2015,25.25,26.10,25.05,25.90,25.637368512529093492,1058656,2563,27141154.00,340167,32.13,1.05,0.65
5-October-2015,24.90,25.15,24.40,24.95,24.794654089546934961,630351,1567,15629335.00,197075,31.26,0.75,0.05
1-October-2015,24.55,25.00,24.20,24.40,24.556173856866509317,544862,1275,13379726.00,159521,29.28,0.80,-0.15
30-September-2015,24.80,24.95,24.35,24.70,24.653891662253073551,443705,1107,10939055.00,139049,31.34,0.60,-0.10
29-September-2015,24.00,24.70,23.60,24.45,24.128003912400670535,1061241,2247,25605627.00,215682,20.32,1.10,0.45
28-September-2015,25.00,25.40,24.00,24.45,24.881650153415789743,819342,1957,20386581.00,209781,25.60,1.40,-0.55
24-September-2015,24.90,25.15,24.20,24.95,24.697655122376677807,1036472,2055,25598428.00,244303,23.57,0.95,0.05
23-September-2015,24.20,24.95,24.10,24.70,24.620143911036813606,825510,1707,20324175.00,187297,22.69,0.85,0.50
22-September-2015,25.00,25.20,24.05,24.55,24.568026638066790166,1015389,2503,24946104.00,245695,24.20,1.15,-0.45
21-September-2015,23.50,24.95,23.10,24.80,24.363325197704161730,1194335,2991,29097972.00,375682,31.46,1.85,1.30
18-September-2015,23.60,24.40,23.30,23.60,23.919952981689348034,1087236,2523,26006634.00,241053,22.17,1.10,0.00
16-September-2015,23.35,23.50,22.85,23.40,23.252212609696894255,803350,2047,18679665.00,246705,30.71,0.65,0.05
15-September-2015,23.50,23.55,22.50,22.80,22.838095625487179955,1204637,2234,27511615.00,375055,31.13,1.05,-0.70
14-September-2015,22.60,23.90,22.15,23.40,23.254155154192120491,2110030,4466,49066965.00,522083,24.74,1.75,0.80
11-September-2015,22.00,22.50,21.85,22.25,22.239823428258796041,1175273,2281,26137864.00,368229,31.33,0.65,0.25
10-September-2015,21.70,22.45,21.05,22.15,21.572284667557027857,897763,1871,19366799.00,256712,28.59,1.40,0.45
9-September-2015,21.75,22.40,21.75,22.05,22.003707337344239468,1193579,1970,26263163.00,350022,29.33,0.65,0.30
8-September-2015,21.00,22.10,20.75,21.75,21.429229090187518603,957505,2213,20518594.00,332962,34.77,1.35,0.75
7-September-2015,21.50,21.50,20.15,20.70,20.710747259648691170,1235608,2975,25590365.00,342479,27.72,1.35,-0.80
4-September-2015,21.60,21.65,20.30,20.90,20.798963256513361668,1134514,2654,23596715.00,419572,36.98,1.35,-0.70
3-September-2015,21.70,22.20,21.30,21.95,21.791413241576722733,881753,2162,19214644.00,251332,28.50,0.90,0.25
2-September-2015,21.80,21.80,20.95,21.10,21.229737155655002124,962661,2219,20437040.00,308260,32.02,0.85,-0.70
1-September-2015,22.50,22.50,20.95,21.15,21.606109951569434031,1233725,3095,26655998.00,515196,41.76,1.55,-1.35
31-August-2015,22.80,23.10,22.25,22.45,22.656324885906313438,786196,2059,17812312.00,166767,21.21,0.85,-0.35
28-August-2015,23.75,23.90,21.95,22.60,22.825929425688896524,1571535,3761,35871747.00,431474,27.46,1.95,-1.15
27-August-2015,22.15,23.65,21.80,23.25,22.838881901437975144,2130009,4604,48647024.00,528909,24.83,1.85,1.10
26-August-2015,21.55,22.05,20.55,21.70,21.574436278832275722,1570679,3205,33886514.00,446450,28.42,1.50,0.15
25-August-2015,21.45,22.20,19.65,21.45,20.893268597164550278,2894003,7185,60465182.00,974873,33.69,2.55,0.00
24-August-2015,25.00,25.00,20.55,21.10,22.867341069453667715,3150244,7600,72037704.00,1443495,45.82,4.45,-3.90
21-August-2015,25.70,25.85,25.15,25.60,25.551944144223350346,659699,1719,16856592.00,276579,41.93,0.70,-0.10
20-August-2015,26.95,26.95,25.80,25.95,26.248490731172183027,1163146,2901,30530827.00,427504,36.75,1.15,-1.00
19-August-2015,27.15,27.15,26.75,26.95,26.936876194882331729,440943,1117,11877627.00,198706,45.06,0.40,-0.20
18-August-2015,26.85,27.30,26.35,27.05,26.827971916001776397,662014,1645,17760493.00,229182,34.62,0.95,0.20
17-August-2015,27.00,27.10,26.10,26.60,26.548080383998711278,794586,1970,21094733.00,283526,35.68,1.00,-0.40
14-August-2015,26.10,27.00,25.95,26.85,26.601805631534159980,1052928,2852,28009786.00,412540,39.18,1.05,0.75
13-August-2015,26.45,26.75,25.70,25.90,26.111892180027985218,1170618,2941,30567051.00,423500,36.18,1.05,-0.55
12-August-2015,27.00,27.10,25.65,25.95,26.402796004939703538,1265663,2793,33417042.00,558567,44.13,1.45,-1.05
11-August-2015,27.80,27.85,26.90,27.00,27.272943320663317305,1250985,2473,34118043.00,565504,45.20,0.95,-0.80
10-August-2015,28.50,28.95,27.45,27.75,28.193180135311957966,1971740,4202,55589621.00,646378,32.78,1.50,-0.75
7-August-2015,28.90,29.00,28.25,28.40,28.519968256303813223,829141,1762,23647075.00,188662,22.75,0.75,-0.50
6-August-2015,28.75,29.30,28.15,28.85,28.586333173703791895,1129699,2315,32293952.00,311528,27.58,1.15,0.10
5-August-2015,28.50,29.45,28.30,28.65,28.790031718765156836,2051467,4258,59061800.00,455335,22.20,1.15,0.15
4-August-2015,28.45,29.00,27.65,28.45,28.335464696170408783,1675923,4256,47488057.00,444640,26.53,1.35,0.00
3-August-2015,27.60,28.05,27.40,27.90,27.785525426933947272,877829,2253,24390940.00,291289,33.18,0.65,0.30
31-July-2015,27.30,27.70,27.10,27.40,27.336840424496154220,1283875,2597,35097086.00,368712,28.72,0.60,0.10
30-July-2015,26.80,27.35,26.55,27.05,26.978206508712745901,1118132,2814,30165196.00,337448,30.18,0.80,0.25
29-July-2015,27.00,27.15,26.35,26.60,26.706527098684663590,1452100,2879,38780548.00,500008,34.43,0.80,-0.40
28-July-2015,27.20,27.35,26.75,26.90,26.961092707894348793,1241027,2515,33459444.00,293987,23.69,0.60,-0.30
27-July-2015,27.65,27.90,26.95,27.05,27.301069593935596518,1720466,3407,46970562.00,858349,49.89,0.95,-0.60
24-July-2015,28.60,28.60,27.65,27.85,28.000646518948698758,1334841,2880,37376411.00,495420,37.11,0.95,-0.75
23-July-2015,28.70,29.10,28.25,28.50,28.562640319090695794,958975,2010,27390858.00,223195,23.27,0.85,-0.20
22-July-2015,28.15,28.85,27.95,28.70,28.412768995453717316,944068,2153,26823586.00,255999,27.12,0.90,0.55
21-July-2015,28.95,29.25,27.85,28.10,28.449998454335448551,1423336,3100,40493907.00,628237,44.14,1.40,-0.85
20-July-2015,30.20,30.20,29.00,29.10,29.277684002420947906,1252402,2685,36667430.00,475943,38.00,1.20,-1.10
