Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-June-2016,668.00,668.00,654.25,661.25,659.486623217629266887,111088,5052,73261050.00,44684,40.22,13.75,-6.75
28-June-2016,660.00,670.55,651.20,665.25,662.093713087155710106,90585,4767,59975759.00,27851,30.75,19.35,5.25
27-June-2016,658.00,668.50,652.80,658.85,662.233521166777156927,42236,2510,27970095.00,14877,35.22,15.70,0.85
24-June-2016,661.00,668.25,625.00,656.45,655.382136760395529358,155235,5744,101738246.00,68109,43.87,43.25,-4.55
23-June-2016,690.10,694.00,681.00,683.90,685.096783093306847652,36246,1640,24832018.00,14628,40.36,13.00,-6.20
22-June-2016,693.00,698.25,686.15,689.30,690.986283754822117445,23330,1255,16120710.00,4378,18.77,12.10,-3.70
21-June-2016,702.00,704.50,692.65,695.00,697.227280474766413065,64537,2614,44996957.00,38173,59.15,11.85,-7.00
20-June-2016,695.25,701.85,685.55,699.85,696.975439199839509357,69786,3186,48639128.00,22196,31.81,16.30,4.60
17-June-2016,700.00,705.80,691.00,695.35,698.447501040270007859,21629,1148,15106721.00,8430,38.98,14.80,-4.65
16-June-2016,703.35,704.80,690.25,698.70,696.686913307564881281,30787,1246,21448900.00,6264,20.35,14.55,-4.65
15-June-2016,693.05,711.00,693.05,705.90,706.245536087123553090,59869,2645,42282214.00,10916,18.23,17.95,12.85
14-June-2016,699.75,703.20,689.50,694.25,694.663598850148367952,43136,1877,29965009.00,10595,24.56,13.70,-5.50
13-June-2016,700.00,702.95,687.40,697.70,694.024225396610475481,88626,3446,61508591.00,29328,33.09,15.55,-2.30
10-June-2016,735.00,737.55,707.50,713.00,719.724383715599721988,67623,3162,48669922.00,23054,34.09,30.05,-22.00
9-June-2016,741.00,747.00,732.05,735.60,741.579237114807744750,58672,3371,43509937.00,21930,37.38,14.95,-5.40
8-June-2016,740.00,743.60,732.50,741.00,739.070104875389993609,26603,1642,19661482.00,4564,17.16,11.10,1.00
7-June-2016,743.20,751.85,734.75,737.55,743.953408961566187350,26357,1613,19608380.00,6333,24.03,17.10,-5.65
6-June-2016,756.00,765.00,740.25,743.20,754.720970718289753142,57442,2776,43352682.00,22223,38.69,24.75,-12.80
3-June-2016,737.40,757.35,737.40,752.15,747.041214922207625710,63181,3888,47198811.00,18435,29.18,19.95,14.75
2-June-2016,728.00,740.70,727.00,730.85,733.680061090128578209,48453,2692,35549000.00,6893,14.23,13.70,2.85
1-June-2016,725.00,734.80,720.25,725.15,726.970633802816901408,42600,2090,30968949.00,6446,15.13,14.55,0.15
31-May-2016,740.00,740.00,716.00,720.15,722.417664499942980955,52614,2253,38009283.00,19415,36.90,24.00,-19.85
30-May-2016,745.00,753.25,731.30,736.45,742.401774294500231311,36747,1788,27281038.00,9585,26.08,21.95,-8.55
27-May-2016,719.20,758.00,716.00,742.00,744.413964256424275560,117056,5491,87138121.00,23532,20.10,42.00,22.80
26-May-2016,700.00,721.00,700.00,718.85,711.479529988063681036,64509,4352,45896833.00,13554,21.01,21.00,18.85
25-May-2016,690.00,700.55,690.00,696.15,696.530698791563461682,26646,1962,18559757.00,7172,26.92,10.55,6.15
24-May-2016,695.00,695.00,672.00,682.65,681.329971497478623108,50171,2718,34183006.00,10486,20.90,23.00,-12.35
23-May-2016,687.00,708.85,687.00,691.20,697.475433752516910018,82939,4067,57847915.00,14418,17.38,21.85,4.20
20-May-2016,690.00,699.00,683.25,688.05,691.763784918751141135,87632,5790,60620644.00,28444,32.46,15.75,-1.95
19-May-2016,732.00,732.50,686.00,692.30,704.079575780948708060,129650,4971,91283917.00,30870,23.81,46.50,-39.70
18-May-2016,719.30,731.00,715.65,728.90,724.536003689307596020,30358,1476,21995464.00,7185,23.67,15.35,9.60
17-May-2016,725.00,735.35,718.95,721.00,727.272385904101675332,62316,2864,45320706.00,10168,16.32,16.40,-4.00
16-May-2016,713.00,737.50,713.00,725.05,727.989720802784566392,67515,3154,49150226.00,14448,21.40,24.50,12.05
13-May-2016,710.00,727.50,710.00,713.90,718.276425029788215397,104068,4076,74749591.00,23053,22.15,17.50,3.90
12-May-2016,685.05,717.90,684.45,712.25,690.151237337269310000,2260176,9837,1559863263.00,2091536,92.54,33.45,27.20
11-May-2016,680.00,686.95,671.10,682.05,681.688189140578161249,38363,1677,26151604.00,7254,18.91,15.85,2.05
10-May-2016,692.00,693.65,681.00,685.85,686.390360663718609274,24649,1429,16918836.00,7302,29.62,12.65,-6.15
9-May-2016,678.45,695.05,678.45,693.30,689.379427971660981369,57165,2370,39408375.00,16106,28.17,16.60,14.85
6-May-2016,669.70,679.50,668.95,676.35,675.070405689348634233,30935,1890,20883303.00,7156,23.13,10.55,6.65
5-May-2016,670.60,685.10,664.20,669.20,668.660912989686040968,2114416,7137,1413827333.00,2015925,95.34,20.90,-1.40
4-May-2016,677.50,680.10,661.35,668.80,669.763994117835107573,62562,3053,41901775.00,12603,20.14,18.75,-8.70
3-May-2016,695.00,701.65,674.65,682.05,684.790218644486535452,97144,4112,66523261.00,23018,23.69,27.00,-12.95
2-May-2016,690.55,703.65,688.60,691.85,695.422570142470063805,91528,4826,63650637.00,19124,20.89,15.05,1.30
29-April-2016,687.10,699.90,667.00,690.90,684.312704303585911962,81374,3934,55685262.00,17662,21.70,32.90,3.80
28-April-2016,689.00,709.90,688.00,696.55,699.144277124274669985,57043,2914,39881287.00,8827,15.47,21.90,7.55
27-April-2016,679.00,706.00,678.00,701.45,698.240482494851426890,101970,4771,71199582.00,17241,16.91,28.00,22.45
26-April-2016,675.75,687.50,662.90,680.00,679.378244015919411384,734198,7903,498798148.00,556724,75.83,24.60,4.25
25-April-2016,673.05,676.00,652.35,671.00,667.900112514662227893,2717868,5003,1815264343.00,2622831,96.50,23.65,-2.05
22-April-2016,659.35,676.70,659.25,672.90,672.109470949456778460,50808,2648,34148538.00,15617,30.74,17.45,13.55
21-April-2016,657.75,670.00,657.00,665.70,663.133897678349753044,75722,4161,50213825.00,34861,46.04,13.00,7.95
20-April-2016,642.40,667.30,642.40,655.25,654.666347981339630248,86815,4923,56834859.00,16749,19.29,24.90,12.85
18-April-2016,630.00,647.80,622.45,642.80,637.153705726068034750,61351,3003,39090017.00,18465,30.10,25.35,12.80
13-April-2016,630.00,634.75,623.45,626.20,629.969350961538461538,44928,2244,28303263.00,11062,24.62,11.30,-3.80
12-April-2016,625.65,631.35,616.60,620.45,622.896211672145282103,37114,1713,23118170.00,10014,26.98,14.75,-5.20
11-April-2016,611.45,625.50,608.50,623.55,619.217042253521126760,63900,4366,39567969.00,16977,26.57,17.00,12.10
8-April-2016,610.25,618.90,605.00,607.40,610.036513641561836301,36726,2723,22404201.00,10061,27.39,13.90,-2.85
7-April-2016,629.45,629.45,611.05,614.05,616.735829164427171621,48374,3134,29833979.00,17558,36.30,18.40,-15.40
6-April-2016,613.85,628.95,600.10,623.20,615.748232349749728726,114276,7158,70365245.00,24919,21.81,28.85,9.35
5-April-2016,622.40,631.75,611.30,613.35,620.420428503314517741,65017,5423,40337875.00,18985,29.20,20.45,-9.05
4-April-2016,648.75,648.75,622.05,631.30,632.396198264113047844,69705,3958,44081177.00,20441,29.33,26.70,-17.45
1-April-2016,650.00,660.00,639.15,645.35,648.177171804988965424,59812,3287,38768773.00,13114,21.93,20.85,-4.65
31-March-2016,639.35,653.00,629.60,646.75,640.902295688706611983,39988,1903,25628401.00,12835,32.10,23.40,7.40
30-March-2016,622.05,640.50,620.00,639.40,632.816183746567992083,71751,2496,45405194.00,30301,42.23,20.50,17.35
29-March-2016,625.00,633.45,613.25,614.90,622.471755532746294995,55533,1991,34567724.00,26864,48.37,20.20,-10.10
28-March-2016,645.00,651.30,630.65,632.00,636.949644972900298306,47602,2248,30320077.00,17427,36.61,20.65,-13.00
23-March-2016,647.80,649.40,640.00,643.80,643.585686532991049746,28826,1531,18552001.00,9110,31.60,9.40,-4.00
22-March-2016,659.50,659.50,639.00,646.10,643.949528672427336999,50920,2449,32789910.00,10536,20.69,20.50,-13.40
21-March-2016,619.00,650.50,617.85,645.20,639.350259609930625245,114595,4860,73266343.00,31233,27.26,32.65,26.20
18-March-2016,633.00,633.00,606.10,611.85,619.495908773180192157,72961,3424,45199041.00,26701,36.60,26.90,-21.15
17-March-2016,642.70,647.90,631.20,635.50,638.188858112589240432,51266,2718,32717390.00,17097,33.35,16.70,-7.20
16-March-2016,648.00,648.00,623.20,635.70,632.531682292588006368,56530,2991,35757016.00,13942,24.66,24.80,-12.30
15-March-2016,652.35,659.45,644.30,649.60,650.721875304907795882,61494,2388,40015491.00,28291,46.01,15.15,-2.75
14-March-2016,652.05,657.45,646.30,651.60,651.504868235417065821,57413,2337,37404849.00,17250,30.05,11.15,-0.45
11-March-2016,659.00,659.00,643.00,646.35,648.826508037952903003,40682,2292,26395560.00,10102,24.83,16.00,-12.65
10-March-2016,657.10,662.30,650.00,654.90,654.924406694978765925,80060,3858,52433248.00,30716,38.37,12.30,-2.20
9-March-2016,659.00,666.95,649.50,655.90,658.346246926859250153,52064,2387,34276139.00,13173,25.30,17.45,-3.10
8-March-2016,666.95,684.90,651.15,661.80,668.108037498078991854,97605,4044,65210685.00,23049,23.61,33.75,-5.15
4-March-2016,651.20,674.00,643.35,669.65,666.828246668660806468,103637,5809,69108079.00,32267,31.13,30.65,18.45
3-March-2016,652.80,659.60,640.00,648.95,648.631995471517368254,91863,3945,59585281.00,34868,37.96,19.60,-3.85
2-March-2016,630.00,669.95,626.55,648.80,653.282023917888194858,159295,7100,104064560.00,44334,27.83,43.40,18.80
1-March-2016,579.50,628.00,579.50,623.75,599.042985144652227792,196091,9075,117466938.00,98737,50.35,48.50,44.25
29-February-2016,583.00,588.45,560.05,575.05,578.328885757482349142,136254,6153,78799624.00,46346,34.01,28.40,-7.95
26-February-2016,571.00,581.45,565.75,576.10,574.230061489410157139,131730,5208,75643326.00,85482,64.89,15.70,5.10
25-February-2016,555.00,575.35,553.65,560.30,566.676969040002115115,75646,3755,42866846.00,27420,36.25,21.70,5.30
24-February-2016,564.90,568.00,551.00,553.25,561.428598272365025063,180941,3122,101585452.00,125904,69.58,17.00,-11.65
23-February-2016,583.00,585.00,558.00,565.35,570.733145356055318439,323798,5069,184802251.00,238843,73.76,27.00,-17.65
22-February-2016,598.00,598.00,579.00,582.40,583.033602868258448394,209744,3168,122287800.00,155673,74.22,19.00,-15.60
19-February-2016,604.00,611.30,595.75,597.65,601.085935116444625241,49165,2297,29552390.00,13926,28.33,15.55,-6.35
18-February-2016,615.60,624.85,600.25,608.20,612.932126454241649838,55957,2792,34297843.00,20238,36.17,24.60,-7.40
17-February-2016,616.00,617.55,586.00,610.50,596.307432692644330077,142815,5219,85161646.00,61530,43.08,31.55,-5.50
16-February-2016,638.75,642.35,610.00,616.00,622.328228455900935051,59355,3440,36938292.00,20417,34.40,32.35,-22.75
15-February-2016,615.00,639.95,601.45,636.25,626.614296225589627331,100572,4792,63019853.00,29397,29.23,38.50,21.25
12-February-2016,615.20,616.95,585.00,602.30,598.545319806279225116,95808,4079,57345430.00,18776,19.60,31.95,-12.90
11-February-2016,626.00,636.80,604.00,615.25,621.893562927323373005,98725,4444,61396442.00,21241,21.52,32.80,-10.75
10-February-2016,621.00,634.00,605.55,625.45,618.419194249835689614,71511,3260,44223775.00,11410,15.96,28.45,4.45
9-February-2016,661.10,663.80,623.70,627.10,637.946193397077394912,88688,3924,56578172.00,28238,31.84,40.10,-34.00
8-February-2016,684.55,689.40,668.50,672.10,679.459167346938775510,30625,1546,20808437.00,6925,22.61,20.90,-12.45
5-February-2016,665.40,685.85,663.25,682.80,675.887531351660085922,40269,2022,27217315.00,14724,36.56,22.60,17.40
4-February-2016,680.00,689.75,646.05,660.65,671.596181912339343722,42482,2366,28530749.00,6989,16.45,43.70,-19.35
3-February-2016,681.10,689.25,669.00,675.05,677.566453937407769409,52179,3032,35354740.00,11082,21.24,20.25,-6.05
2-February-2016,715.00,718.00,690.70,693.70,708.774733611503844960,57998,2783,41107517.00,14933,25.75,27.30,-21.30
1-February-2016,704.00,709.75,700.00,708.40,705.902944412427306543,38174,1671,26947139.00,13174,34.51,9.75,4.40
29-January-2016,699.00,712.00,697.00,706.30,701.861118254537579686,73883,3683,51855605.00,40751,55.16,15.00,7.30
28-January-2016,704.70,724.45,696.00,699.40,704.275910364145658263,34272,2272,24136944.00,12071,35.22,28.45,-5.30
27-January-2016,712.00,716.65,701.25,704.50,708.418503160218038323,59806,3326,42367677.00,20765,34.72,15.40,-7.50
25-January-2016,715.00,716.50,705.10,708.10,711.364046436013097337,43673,2478,31067402.00,10480,24.00,11.40,-6.90
22-January-2016,708.00,720.00,701.40,709.80,712.685206476956979975,62622,3465,44629773.00,21121,33.73,18.60,1.80
21-January-2016,710.00,725.05,695.25,699.35,706.738561526627832610,115706,6410,81773892.00,24090,20.82,29.80,-10.65
20-January-2016,690.00,694.95,669.00,689.15,678.317985567137482267,64852,3479,43990278.00,10372,15.99,25.95,-0.85
19-January-2016,662.00,700.95,660.00,695.40,682.636640798226164079,61336,3740,41870201.00,10598,17.28,40.95,33.40
18-January-2016,655.00,683.65,642.55,656.70,666.172903659211254248,50612,2934,33716343.00,12105,23.92,41.10,1.70
15-January-2016,697.90,703.40,655.00,663.45,684.858302921913140150,41377,2415,28337382.00,6764,16.35,48.40,-34.45
14-January-2016,697.20,707.30,687.05,691.65,697.338189250304400765,45992,2458,32071978.00,9537,20.74,20.25,-5.55
13-January-2016,722.00,726.00,674.80,716.60,705.886326983413318216,102311,4925,72219936.00,20179,19.72,51.20,-5.40
12-January-2016,726.30,742.50,705.00,713.50,722.823143219264892268,39450,2070,28515373.00,12055,30.56,37.50,-12.80
11-January-2016,733.00,744.50,725.70,736.10,734.574797859277622037,43163,2088,31706452.00,10716,24.83,18.80,3.10
8-January-2016,730.00,739.50,718.70,736.25,731.160765239948119325,30840,2031,22548998.00,7386,23.95,20.80,6.25
7-January-2016,734.50,734.60,707.00,716.30,721.404793457271591382,52822,3199,38106044.00,14574,27.59,27.60,-18.20
6-January-2016,737.10,749.00,728.85,734.95,738.482955568284101137,61105,3159,45125001.00,11433,18.71,20.15,-2.15
5-January-2016,725.00,735.95,724.50,733.15,732.398358430017279684,48612,2311,35603349.00,19040,39.17,11.45,8.15
4-January-2016,733.00,735.60,719.50,722.85,727.586040958541963622,82083,3576,59722445.00,24604,29.97,16.10,-10.15
1-January-2016,731.00,741.00,725.70,735.95,734.593429335172889540,23194,987,17038160.00,3837,16.54,15.30,4.95
31-December-2015,736.00,741.00,723.00,737.45,731.579509519913314610,45221,1601,33082757.00,20808,46.01,18.00,1.45
30-December-2015,735.90,741.70,726.65,729.95,733.901435287413633449,56156,2014,41212969.00,12069,21.49,15.05,-5.95
29-December-2015,712.90,739.00,712.25,732.75,730.652523395328006034,84846,3083,61992944.00,25133,29.62,26.75,19.85
28-December-2015,707.00,716.00,707.00,710.75,711.694665819195228083,20453,905,14556291.00,4929,24.10,9.00,3.75
24-December-2015,702.55,709.00,699.80,707.05,705.798101455800690379,26652,873,18810931.00,8433,31.64,9.20,4.50
23-December-2015,705.05,707.00,697.00,701.75,702.138487324533836161,23865,813,16756535.00,8566,35.89,10.00,-3.30
22-December-2015,706.00,711.00,641.00,699.55,704.228293946260925865,46335,1168,32630418.00,14180,30.60,70.00,-6.45
21-December-2015,702.00,714.00,695.05,704.10,705.571132514566240296,58869,2084,41536267.00,13256,22.52,18.95,2.10
18-December-2015,710.00,719.45,699.40,702.80,710.238537180008126777,61525,2406,43697426.00,14686,23.87,20.05,-7.20
17-December-2015,695.95,715.40,690.00,712.75,701.939486106593764009,113759,3710,79851934.00,41863,36.80,25.40,16.80
16-December-2015,676.10,698.50,675.65,688.75,689.660033511766188703,134878,4938,93019966.00,19747,14.64,22.85,12.65
15-December-2015,675.80,678.75,666.25,672.45,671.873110546488092674,46442,2051,31203131.00,8556,18.42,12.50,-3.35
14-December-2015,660.00,681.50,653.95,669.50,671.646384894503426958,59528,3234,39981766.00,7100,11.93,27.55,9.50
11-December-2015,673.45,679.90,652.25,660.80,665.044583686673576431,63678,2631,42348709.00,7235,11.36,27.65,-12.65
10-December-2015,677.00,679.45,654.00,673.30,668.610310474900860818,82712,3187,55302096.00,10609,12.83,25.45,-3.70
9-December-2015,677.00,693.15,664.00,669.70,680.348399734969607927,69426,3213,47233868.00,,,29.15,-7.30
8-December-2015,689.45,693.50,676.25,677.65,684.170909674056849617,49886,2192,34130550.00,10504,21.06,17.25,-11.80
7-December-2015,709.60,710.90,689.65,693.55,700.483016471186010077,118085,3354,82716537.00,47727,40.42,21.25,-16.05
4-December-2015,712.00,714.30,703.60,709.15,711.763541512083195397,87601,1868,62351198.00,58765,67.08,10.70,-2.85
3-December-2015,715.55,720.10,711.00,713.50,715.718362824430043984,59566,2977,42632480.00,15612,26.21,9.10,-2.05
2-December-2015,722.50,724.75,710.25,718.80,718.146858725256692231,87751,4287,63018105.00,12069,13.75,14.50,-3.70
1-December-2015,690.00,722.40,689.45,717.55,705.842039358410168865,222011,8059,156704697.00,68384,30.80,32.95,27.55
30-November-2015,691.70,693.30,672.50,687.50,681.252766255637058218,88477,3668,60275201.00,9667,10.93,20.80,-4.20
27-November-2015,683.70,693.00,680.55,686.35,686.981923337527828864,82648,3294,56777682.00,11954,14.46,12.45,2.65
26-November-2015,697.00,697.55,675.50,680.55,682.992434152722728781,102434,4160,69961647.00,26170,25.55,22.05,-16.45
24-November-2015,683.90,696.75,675.50,691.80,687.459801847187237615,148875,5162,102345578.00,26445,17.76,21.25,7.90
23-November-2015,665.00,681.80,650.10,678.30,670.157375532605698325,224838,7628,150676844.00,21487,9.56,31.70,13.30
20-November-2015,619.95,670.00,617.90,653.90,645.873489782770526432,578973,15643,373943312.00,216394,37.38,52.10,33.95
19-November-2015,605.70,626.75,603.00,614.75,616.679446340430731459,703826,11307,434035028.00,380326,54.04,23.75,9.05
18-November-2015,620.90,620.90,597.10,602.85,604.358548571270069483,216311,6832,130729402.00,67659,31.28,23.80,-18.05
17-November-2015,633.15,638.40,619.60,621.40,627.437974020774140891,129873,4824,81487252.00,40826,31.44,18.80,-11.75
16-November-2015,643.50,644.50,619.55,630.05,628.930400855193716889,593082,14067,373007300.00,322191,54.32,24.95,-13.45
13-November-2015,713.00,713.00,590.60,643.85,628.088211799612005021,1410843,50976,886133857.00,261497,18.53,122.40,-69.15
11-November-2015,700.00,729.00,700.00,715.55,714.224678985280300657,47895,1000,34207791.00,23716,49.52,29.00,15.55
10-November-2015,694.10,707.00,691.05,697.15,698.593582393194007767,43256,2204,30218364.00,14038,32.45,15.95,3.05
9-November-2015,691.60,704.00,681.20,699.50,694.540296029879651404,36145,2086,25104159.00,7391,20.45,22.80,7.90
6-November-2015,710.75,711.85,700.05,705.20,705.879349078341013824,34720,2293,24508131.00,9790,28.20,11.80,-5.55
5-November-2015,716.05,717.10,705.00,707.30,711.675714640044645625,64508,1461,45908777.00,7290,11.30,12.10,-8.75
4-November-2015,726.50,728.85,712.45,715.70,718.967420189818809318,28975,2093,20832081.00,9665,33.36,16.40,-10.80
3-November-2015,728.00,728.00,717.30,725.60,723.425697716563972453,22072,1224,15967452.00,6801,30.81,10.70,-2.40
2-November-2015,717.00,725.50,705.45,721.70,717.138220923548572523,41752,2075,29941955.00,14391,34.47,20.05,4.70
30-October-2015,728.00,738.80,713.00,722.45,732.029201231589888411,101982,4737,74653802.00,50463,49.48,25.80,-5.55
29-October-2015,742.60,742.60,720.30,724.50,725.573658550098340674,72198,3859,52384967.00,22987,31.84,22.30,-18.10
28-October-2015,742.15,751.20,733.85,740.65,743.446361011549183592,40176,2429,29868701.00,7957,19.81,17.35,-1.50
27-October-2015,743.20,750.60,740.70,747.75,747.090965809832792612,24042,1387,17961561.00,7129,29.65,9.90,4.55
26-October-2015,745.00,748.70,732.85,744.65,742.638197356547587451,37678,2269,27981122.00,6038,16.03,15.85,-0.35
23-October-2015,742.00,758.20,740.00,743.95,749.678700160044534131,71855,3106,53868163.00,20417,28.41,18.20,1.95
21-October-2015,736.00,747.75,729.75,736.45,738.551546184900117980,124597,4994,92021307.00,17331,13.91,18.00,0.45
20-October-2015,748.00,748.40,734.75,738.20,741.003459237097980553,64176,2989,47554638.00,22631,35.26,13.65,-9.80
19-October-2015,734.00,746.35,733.85,744.25,739.910776751278141537,44596,2264,32997061.00,13863,31.09,12.50,10.25
16-October-2015,749.70,749.70,720.20,731.55,729.172491749341461199,99083,4872,72248598.00,26188,26.43,29.50,-18.15
15-October-2015,749.70,753.00,742.40,745.25,748.609206712230407148,37603,1845,28149952.00,11402,30.32,10.60,-4.45
14-October-2015,739.00,749.85,733.00,744.55,744.492414637345341669,68619,2673,51086325.00,19194,27.97,16.85,5.55
13-October-2015,741.15,741.45,725.70,733.90,732.174030284173408006,53031,4039,38827921.00,16728,31.54,15.75,-7.25
12-October-2015,743.90,745.00,731.00,739.65,737.432479291080716624,57101,4965,42108132.00,21450,37.57,14.00,-4.25
9-October-2015,755.00,769.00,738.80,741.75,751.380542460177358725,96302,8203,72359449.00,37638,39.08,30.20,-13.25
8-October-2015,786.00,786.00,750.40,755.00,760.790847738574473123,67568,4016,51405116.00,13469,19.93,35.60,-31.00
7-October-2015,790.40,806.60,780.20,784.50,796.338597693368227261,121129,4993,96459698.00,37303,30.80,26.40,-5.90
6-October-2015,792.50,795.80,782.00,787.55,787.958233149153675896,62801,3712,49484565.00,17411,27.72,13.80,-4.95
5-October-2015,801.50,806.00,784.75,787.55,793.589808899846084694,73417,3568,58262983.00,20168,27.47,21.25,-13.95
1-October-2015,795.00,814.00,778.30,794.50,796.815065793655838789,157310,7076,125346978.00,26834,17.06,35.70,-0.50
30-September-2015,750.50,797.35,750.00,791.75,768.269764362090521118,661481,10003,508195852.00,442326,66.87,47.35,41.25
29-September-2015,723.00,747.50,703.05,744.10,725.128540366267408948,213396,8823,154739530.00,46053,21.58,44.45,21.10
28-September-2015,722.80,730.90,721.55,727.35,726.421359223300970873,42745,2267,31050881.00,12139,28.40,9.35,4.55
24-September-2015,727.00,731.00,714.15,721.65,723.740428557673078489,135011,3781,97712919.00,69936,51.80,16.85,-5.35
23-September-2015,690.00,736.70,690.00,730.85,718.396259483338135023,124956,5301,89767923.00,17056,13.65,46.70,40.85
22-September-2015,724.60,727.55,693.45,700.90,704.217564302970015631,140740,4075,99111580.00,79673,56.61,34.10,-23.70
21-September-2015,715.00,727.00,708.95,716.95,721.063448717002484808,40647,1984,29309066.00,14339,35.28,18.05,1.95
18-September-2015,729.00,753.75,710.05,721.00,740.256514642093009644,461307,3499,341485512.00,404004,87.58,43.70,-8.00
16-September-2015,753.45,754.30,719.00,730.65,722.880029196249353380,597337,4343,431802988.00,521551,87.31,35.30,-22.80
15-September-2015,769.65,770.00,748.00,749.70,752.550474100973420083,79308,4235,59683273.00,40944,51.63,22.00,-19.95
14-September-2015,733.25,770.40,732.45,765.05,758.191999806329788092,123922,4262,93956669.00,43372,35.00,37.95,31.80
11-September-2015,726.65,733.50,724.90,729.85,729.524551357200829651,44356,2325,32358791.00,13564,30.58,8.60,3.20
10-September-2015,706.00,726.65,700.00,724.25,719.354879103776007205,253151,3197,182105407.00,187612,74.11,26.65,18.25
9-September-2015,731.00,732.95,712.75,715.55,721.915880893735878471,1708827,5687,1233629349.00,1592394,93.19,20.20,-15.45
8-September-2015,720.00,727.00,701.95,723.75,714.008692648204831569,248946,6822,177749608.00,82873,33.29,25.05,3.75
7-September-2015,728.80,731.20,713.95,724.25,722.092705411114070063,548242,2062,395881549.00,516547,94.22,17.25,-4.55
4-September-2015,705.00,728.05,705.00,721.10,718.074262610791391213,88793,4259,63759968.00,26923,30.32,23.05,16.10
3-September-2015,710.50,722.70,696.25,709.90,712.439779351544057426,83028,4624,59152450.00,11922,14.36,26.45,-0.60
2-September-2015,726.00,734.70,701.00,707.25,718.790476335043565378,131756,5621,94704958.00,37666,28.59,33.70,-18.75
1-September-2015,722.00,747.00,717.05,726.15,732.600194957505356254,98483,3977,72148665.00,17275,17.54,29.95,4.15
31-August-2015,772.00,788.80,734.25,750.25,760.147104335163774803,284995,8996,216638124.00,80668,28.31,54.55,-21.75
28-August-2015,780.60,781.40,751.50,777.25,771.088862128816113450,148646,6066,114619275.00,30180,20.30,29.90,-3.35
27-August-2015,781.00,782.00,767.00,774.65,773.298206727424926606,84817,3610,65588834.00,36685,43.25,15.00,-6.35
26-August-2015,738.00,765.00,722.60,760.50,746.716300655180781363,65936,4674,49235486.00,16758,25.42,42.40,22.50
25-August-2015,721.00,745.20,706.00,739.10,729.238811852519142912,124328,8525,90664803.00,26569,21.37,39.20,18.10
24-August-2015,726.50,738.75,686.00,715.15,717.732008418822734473,219033,11255,157206995.00,37209,16.99,52.75,-11.35
21-August-2015,785.40,786.00,753.85,773.65,772.496859790652710180,74995,3905,57933402.00,12884,17.18,32.15,-11.75
20-August-2015,798.00,807.80,787.90,791.65,799.900075485940743536,116578,5822,93250751.00,41456,35.56,19.90,-6.35
19-August-2015,793.40,809.40,792.50,800.10,801.150715832739400900,144517,5551,115779898.00,61738,42.72,16.90,6.70
18-August-2015,800.00,803.05,779.70,797.05,793.390337905654064904,74725,2977,59286093.00,31644,42.35,23.35,-2.95
17-August-2015,795.00,813.30,785.90,795.45,800.704756268049021908,97997,5250,78466664.00,18744,19.13,27.40,0.45
14-August-2015,775.25,795.00,775.20,792.30,786.297264911177016865,166905,7113,131236945.00,67534,40.46,19.80,17.05
13-August-2015,764.00,771.30,741.95,756.70,757.236764687472615515,79881,3561,60488830.00,6822,8.54,29.35,-7.30
12-August-2015,801.00,801.00,749.00,755.85,761.894725662349700043,155356,4783,118364917.00,35360,22.76,52.00,-45.15
11-August-2015,810.00,810.00,791.45,801.45,799.986573828332344584,64054,4071,51242340.00,11765,18.37,18.55,-8.55
10-August-2015,799.50,820.00,795.90,801.40,808.156668144355079478,110533,4123,89327981.00,19589,17.72,24.10,1.90
7-August-2015,796.00,804.95,789.00,794.80,797.773273300315173345,111050,4281,88592722.00,38267,34.46,15.95,-1.20
6-August-2015,789.30,809.90,782.90,802.35,801.263210894291975373,191660,3897,153570107.00,119168,62.18,27.00,13.05
5-August-2015,786.00,798.40,779.15,790.05,788.655507714732309816,104281,4682,82241785.00,22059,21.15,19.25,4.05
4-August-2015,767.95,788.00,756.00,785.50,769.950682864731490358,445403,7283,342938344.00,305084,68.50,32.00,17.55
3-August-2015,767.95,767.95,739.00,754.55,755.456072474464893693,84002,3189,63459821.00,26425,31.46,28.95,-13.40
31-July-2015,738.00,746.90,726.00,738.65,741.221939548125265006,49527,2501,36710499.00,10251,20.70,20.90,0.65
30-July-2015,740.00,746.20,725.00,730.50,738.679731297119659771,41384,1710,30569522.00,12315,29.76,21.20,-9.50
29-July-2015,750.00,759.15,736.40,744.30,746.635316843487315696,66263,3345,49474296.00,18063,27.26,22.75,-5.70
28-July-2015,751.50,761.70,727.85,751.80,749.581881346873329770,93550,5309,70123385.00,20970,22.42,33.85,0.30
27-July-2015,723.00,758.75,716.00,745.55,739.277799399532970087,323748,8216,239339709.00,186467,57.60,42.75,22.55
24-July-2015,706.00,738.00,702.70,729.35,727.398407607714332390,116303,4616,84598617.00,21490,18.48,35.30,23.35
23-July-2015,717.00,723.60,700.50,717.45,713.245940777220854217,160006,7303,114123630.00,35760,22.35,23.10,0.45
22-July-2015,679.85,719.70,669.75,713.45,696.601587641117052881,210375,7651,146547559.00,78131,37.14,49.95,33.60
21-July-2015,678.20,682.55,658.00,664.50,671.351279153991018397,172575,6011,115858447.00,41101,23.82,24.55,-13.70
