Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2-September-2015,2360.15,2388.40,2302.70,2343.25,2347.727251457012804696,47014,3283,110376049.00,9585,20.39,85.70,-16.90
1-September-2015,2394.95,2395.40,2369.55,2385.30,2381.638847390103671510,44178,2354,105216041.00,31736,71.84,25.85,-9.65
31-August-2015,2399.00,2411.45,2381.10,2397.35,2394.597961134119146224,15695,1249,37583215.00,4078,25.98,30.35,-1.65
28-August-2015,2418.00,2432.00,2381.15,2400.95,2410.822764775214682606,29695,2203,71589382.00,10199,34.35,50.85,-17.05
27-August-2015,2419.00,2419.00,2364.50,2380.70,2383.725212528468667553,44347,3381,105711062.00,16304,36.76,54.50,-38.30
26-August-2015,2465.00,2475.00,2366.10,2391.95,2402.815186503161721410,117183,5038,281569092.00,82344,70.27,108.90,-73.05
25-August-2015,2475.10,2514.30,2404.15,2477.50,2447.902049069830142895,37090,3095,90792687.00,12044,32.47,110.15,2.40
24-August-2015,2539.95,2539.95,2405.00,2478.95,2477.064532963579501517,262517,4891,650271550.00,208051,79.25,134.95,-61.00
21-August-2015,2625.00,2648.65,2535.10,2559.90,2555.683640277445587180,41810,3799,106853133.00,12429,29.73,113.55,-65.10
20-August-2015,2660.00,2660.00,2624.20,2633.90,2640.703883159133384093,14447,1565,38150249.00,3860,26.72,35.80,-26.10
19-August-2015,2645.00,2705.00,2617.35,2690.00,2676.094250773123418611,28456,2340,76150938.00,7951,27.94,87.65,45.00
18-August-2015,2657.90,2678.70,2634.55,2641.85,2653.492556251057350702,11822,977,31369589.00,2406,20.35,44.15,-16.05
17-August-2015,2682.00,2720.00,2642.00,2653.50,2673.634507535927094286,22824,2436,61023034.00,8324,36.47,78.00,-28.50
14-August-2015,2640.00,2722.00,2640.00,2714.00,2689.225990409124292564,23147,1872,62247514.00,5982,25.84,82.00,74.00
13-August-2015,2664.00,2681.00,2612.25,2643.85,2656.601383684058806572,17345,1884,46078751.00,4877,28.12,68.75,-20.15
12-August-2015,2678.00,2692.00,2626.15,2635.35,2653.969948447126870363,23859,1952,63321069.00,6209,26.02,65.85,-42.65
11-August-2015,2704.85,2718.95,2668.00,2678.70,2700.880073668348920088,41809,1485,112921095.00,28522,68.22,50.95,-26.15
10-August-2015,2673.00,2728.65,2663.10,2704.85,2702.531701259535213766,28185,2337,76170856.00,7290,25.86,65.55,31.85
7-August-2015,2652.65,2669.00,2641.00,2660.50,2657.889468047126026419,14005,1086,37223742.00,3172,22.65,28.00,7.85
6-August-2015,2665.25,2680.95,2641.00,2652.65,2655.584945353789317050,19489,1425,51754695.00,4599,23.60,39.95,-12.60
5-August-2015,2644.95,2673.30,2629.75,2660.40,2652.696864007631312227,33546,2453,88987369.00,5479,16.33,43.55,15.45
4-August-2015,2785.00,2800.00,2613.80,2624.25,2705.706692596997653412,124436,9054,336687318.00,30027,24.13,186.20,-160.75
3-August-2015,2655.00,2717.00,2604.15,2697.85,2664.097078749908938588,68635,4335,182850303.00,5425,7.90,112.85,42.85
31-July-2015,2587.60,2693.50,2587.60,2674.45,2661.332515014685897154,22811,2418,60707656.00,6200,27.18,105.90,86.85
30-July-2015,2565.00,2626.60,2565.00,2587.60,2597.798411768534791381,15363,1429,39909977.00,2611,17.00,61.60,22.60
29-July-2015,2540.00,2580.30,2505.40,2566.25,2547.594841857628300078,22954,1666,58477492.00,3195,13.92,74.90,26.25
28-July-2015,2600.00,2629.00,2519.00,2531.55,2551.744079430612193206,39481,3883,100745408.00,11051,27.99,110.00,-68.45
27-July-2015,2715.00,2738.00,2597.45,2605.65,2649.696401869158878504,21400,2498,56703503.00,5957,27.84,140.55,-109.35
24-July-2015,2709.50,2747.25,2700.00,2738.20,2724.804274702172389628,14270,1308,38882957.00,4623,32.40,47.25,28.70
23-July-2015,2706.70,2729.95,2676.30,2714.30,2703.937675397567820392,17104,1678,46248150.00,3292,19.25,53.65,7.60
22-July-2015,2685.95,2720.00,2678.45,2707.70,2702.858335320772716432,12579,1466,33999255.00,3994,31.75,41.55,21.75
21-July-2015,2662.00,2695.00,2662.00,2685.85,2683.240747954811063498,12835,1177,34439395.00,4839,37.70,33.00,23.85
20-July-2015,2674.55,2674.55,2654.85,2660.75,2662.313798305674828826,8617,1137,22941158.00,3001,34.83,19.70,-13.80
17-July-2015,2659.95,2678.10,2642.20,2649.80,2659.456366788672702754,10382,895,27610476.00,2682,25.83,35.90,-10.15
16-July-2015,2651.00,2665.45,2640.00,2650.00,2652.442670537010159651,13091,1264,34723127.00,3789,28.94,25.45,-1.00
15-July-2015,2674.95,2674.95,2653.00,2660.10,2662.345225027442371020,9110,773,24253965.00,2037,22.36,21.95,-14.85
14-July-2015,2600.65,2658.00,2596.20,2640.20,2633.624815678704522909,37299,2333,98231572.00,6690,17.94,61.80,39.55
13-July-2015,2572.20,2615.00,2552.20,2600.65,2579.187223386908921500,17172,1602,44289803.00,1429,8.32,62.80,28.45
10-July-2015,2605.40,2618.00,2565.15,2572.50,2586.389794996097120085,24341,2003,62955314.00,8514,34.98,52.85,-32.90
9-July-2015,2550.00,2610.00,2550.00,2605.40,2589.753546099290780141,20868,1859,54042977.00,5834,27.96,60.00,55.40
8-July-2015,2559.65,2581.70,2517.90,2552.95,2560.803477465110958590,30597,2633,78352904.00,7126,23.29,63.80,-6.70
7-July-2015,2612.40,2634.35,2557.05,2562.50,2587.387862314702724926,43781,2774,113278428.00,21026,48.03,77.30,-49.90
6-July-2015,2575.00,2623.50,2556.00,2612.40,2604.290619969757572801,20501,1824,53390562.00,6450,31.46,67.50,37.40
3-July-2015,2528.30,2585.00,2528.30,2577.80,2565.686161935933894940,18637,2066,47816693.00,7977,42.80,56.70,49.50
2-July-2015,2520.00,2567.30,2520.00,2532.85,2546.969024977311289113,25343,2253,64547836.00,3776,14.90,47.30,12.85
1-July-2015,2552.00,2552.00,2500.00,2518.80,2515.968475412363187914,25948,2072,65284350.00,5044,19.44,52.00,-33.20
30-June-2015,2549.80,2551.70,2504.00,2524.30,2518.662681159420289855,13800,1373,34757545.00,3224,23.36,47.70,-25.50
29-June-2015,2525.00,2555.45,2503.00,2538.45,2531.152018207376665104,14939,2048,37812880.00,4030,26.98,52.45,13.45
26-June-2015,2550.00,2567.30,2522.10,2547.00,2540.545257542923820636,17997,1444,45722193.00,3436,19.09,45.20,-3.00
25-June-2015,2525.40,2573.00,2525.40,2552.05,2553.976732161323681489,13538,1406,34575737.00,2184,16.13,47.60,26.65
24-June-2015,2523.20,2545.25,2513.00,2521.15,2523.536425039199131588,16582,1232,41845281.00,5061,30.52,32.25,-2.05
23-June-2015,2589.90,2713.70,2516.80,2523.20,2537.731906421105027376,20090,1998,50983034.00,5799,28.87,196.90,-66.70
22-June-2015,2589.50,2589.50,2567.15,2580.60,2579.256180625630676084,7928,1010,20448343.00,2933,37.00,22.35,-8.90
19-June-2015,2549.90,2578.00,2535.75,2551.70,2558.120843658157090992,17353,1697,44391071.00,3704,21.35,42.25,1.80
18-June-2015,2540.00,2547.00,2516.55,2523.90,2525.861191719115896590,128537,2425,324666620.00,100613,78.28,30.45,-16.10
17-June-2015,2579.85,2579.85,2517.00,2525.60,2532.589221238265364296,26311,1967,66634955.00,8113,30.84,62.85,-54.25
16-June-2015,2519.90,2555.00,2500.15,2543.90,2526.829146241830065359,9792,912,24742711.00,3305,33.75,54.85,24.00
15-June-2015,2500.00,2530.00,2497.40,2509.25,2511.174370886566008517,12915,1199,32431817.00,3353,25.96,32.60,9.25
12-June-2015,2502.00,2522.00,2485.00,2506.80,2506.309634872124819044,12434,966,31163454.00,4440,35.71,37.00,4.80
11-June-2015,2535.00,2547.00,2497.25,2503.65,2513.680094571246703646,10997,778,27642940.00,1101,10.01,49.75,-31.35
10-June-2015,2505.00,2528.00,2502.40,2516.25,2515.871463648980463328,18734,1445,47132336.00,5524,29.49,25.60,11.25
9-June-2015,2523.00,2530.80,2490.00,2501.65,2504.943002832861189801,8825,904,22106122.00,1173,13.29,40.80,-21.35
8-June-2015,2580.55,2596.35,2510.00,2519.20,2538.109677419354838709,11005,1481,27931897.00,3068,27.88,86.35,-61.35
5-June-2015,2549.00,2589.00,2530.00,2576.85,2564.197679141282274441,17235,1381,44193947.00,3768,21.86,59.00,27.85
4-June-2015,2597.60,2597.60,2538.00,2548.40,2550.076544272327404857,20916,1761,53337401.00,6176,29.53,59.60,-49.20
3-June-2015,2610.00,2630.00,2568.00,2578.05,2591.020104110572608149,22284,1842,57738292.00,5686,25.52,62.00,-31.95
2-June-2015,2700.00,2700.50,2601.35,2607.85,2629.469399690601064030,53006,5466,139377655.00,17472,32.96,99.15,-92.15
1-June-2015,2680.50,2738.60,2647.00,2709.70,2698.823449796982304877,19949,1886,53838829.00,5449,27.31,91.60,29.20
29-May-2015,2640.00,2705.00,2623.25,2696.00,2664.155203660239460471,33659,4054,89672800.00,11608,34.49,81.75,56.00
28-May-2015,2622.00,2659.00,2595.10,2641.95,2635.066932575674789640,36604,1665,96453990.00,3031,8.28,63.90,19.95
27-May-2015,2600.00,2659.95,2593.00,2605.05,2634.646201219129014013,31826,1912,83850250.00,4071,12.79,66.95,5.05
26-May-2015,2599.00,2636.15,2587.85,2616.05,2616.607097658721788652,18964,1759,49621337.00,3785,19.96,48.30,17.05
25-May-2015,2601.95,2603.35,2580.00,2586.85,2589.870923913043478260,8096,541,20967595.00,1684,20.80,23.35,-15.10
22-May-2015,2580.00,2610.00,2579.00,2600.90,2594.525081836680527293,11303,886,29325917.00,2037,18.02,31.00,20.90
21-May-2015,2579.00,2613.70,2555.95,2602.50,2588.899892756970796898,24244,1575,62765289.00,3114,12.84,57.75,23.50
20-May-2015,2581.25,2595.00,2574.35,2579.25,2581.437435531222724748,12603,1479,32533856.00,4040,32.06,20.65,-2.00
19-May-2015,2519.00,2608.00,2519.00,2575.10,2581.979736997328336976,28821,2129,74415238.00,5492,19.06,89.00,56.10
18-May-2015,2540.00,2547.70,2507.00,2520.60,2519.051696437009734429,10581,929,26654086.00,3360,31.76,40.70,-19.40
15-May-2015,2530.00,2552.20,2515.50,2528.40,2531.105548602419691280,14382,1197,36402360.00,3047,21.19,36.70,-1.60
14-May-2015,2503.00,2548.00,2483.20,2529.95,2528.047237167123473082,29553,2736,74711380.00,6866,23.23,64.80,26.95
13-May-2015,2474.20,2527.45,2474.20,2502.10,2505.299690197990218434,63589,6261,159309502.00,26376,41.48,53.25,27.90
12-May-2015,2399.00,2494.90,2385.15,2459.90,2455.566643809197274246,93332,6985,229182946.00,13358,14.31,109.75,60.90
11-May-2015,2345.00,2403.80,2311.40,2384.20,2375.865582692394188818,44466,3222,105645239.00,14273,32.10,92.40,39.20
8-May-2015,2305.00,2330.00,2252.00,2301.55,2284.080327388836988803,71719,11378,163811957.00,15039,20.97,78.00,-3.45
7-May-2015,2328.00,2371.00,2312.75,2354.10,2347.101904220406778984,100251,11313,235299313.00,46930,46.81,58.25,26.10
6-May-2015,2356.00,2356.00,2310.00,2325.95,2326.466496945010183299,39280,5490,91383604.00,17319,44.09,46.00,-30.05
5-May-2015,2389.55,2390.00,2340.65,2357.70,2360.136126313140844184,31794,3555,75038168.00,18261,57.44,49.35,-31.85
4-May-2015,2345.00,2397.95,2334.10,2386.00,2364.375967268522636307,22486,5260,53165358.00,5045,22.44,63.85,41.00
30-April-2015,2365.10,2365.10,2324.90,2329.45,2336.058632758565327681,155715,8425,363759370.00,114236,73.36,40.20,-35.65
29-April-2015,2357.00,2389.70,2340.60,2372.85,2368.397818053844800281,28415,5787,67298024.00,12384,43.58,49.10,15.85
28-April-2015,2303.60,2369.80,2302.10,2356.35,2356.156813386686067660,68725,5214,161926877.00,46998,68.39,67.70,52.75
27-April-2015,2351.00,2360.00,2298.45,2324.05,2313.800678923885314713,491955,4446,1138285813.00,464134,94.34,61.55,-26.95
24-April-2015,2385.00,2394.00,2325.00,2352.55,2371.937359002114336007,296547,5883,703390908.00,279727,94.33,69.00,-32.45
23-April-2015,2410.00,2426.95,2362.00,2372.55,2386.762549329123914759,25340,4710,60480563.00,7729,30.50,64.95,-37.45
22-April-2015,2348.45,2417.80,2341.35,2408.60,2381.276993073475485535,29452,5938,70133370.00,12769,43.36,76.45,60.15
21-April-2015,2349.90,2349.90,2294.00,2329.45,2321.600746132182436633,27341,5569,63474886.00,12437,45.49,55.90,-20.45
20-April-2015,2409.55,2426.00,2300.00,2314.70,2341.000147761414569275,40606,7625,95058652.00,17383,42.81,126.00,-94.85
17-April-2015,2430.00,2438.10,2383.20,2410.15,2408.418729360438694822,33007,5588,79494677.00,12730,38.57,54.90,-19.85
16-April-2015,2525.00,2525.00,2415.00,2428.85,2451.838615230696798493,67968,7555,166646567.00,33091,48.69,110.00,-96.15
15-April-2015,2581.00,2587.05,2505.00,2523.85,2553.522560802881307919,24711,4049,63100096.00,11942,48.33,82.05,-57.15
13-April-2015,2586.00,2595.45,2567.85,2580.65,2580.480039242321334238,26502,5398,68387882.00,16259,61.35,27.60,-5.35
10-April-2015,2629.00,2629.00,2575.00,2584.25,2597.544251887932632194,383091,9356,995095825.00,362916,94.73,54.00,-44.75
9-April-2015,2625.00,2631.00,2602.70,2610.00,2607.296064400715563506,84968,3541,221536732.00,70407,82.86,28.30,-15.00
8-April-2015,2657.70,2657.70,2600.15,2605.10,2619.596683792620270901,17128,2465,44868452.00,7651,44.67,57.55,-52.60
7-April-2015,2680.00,2680.00,2622.20,2640.00,2643.716467740589266338,11981,2224,31674367.00,2019,16.85,57.80,-40.00
6-April-2015,2655.50,2678.00,2634.35,2671.80,2659.981962481962481962,13860,2129,36867350.00,3488,25.17,43.65,16.30
1-April-2015,2633.90,2667.50,2629.20,2655.60,2650.324950527704485488,12128,2196,32143141.00,3469,28.60,38.30,21.70
31-March-2015,2643.55,2657.15,2620.10,2642.60,2641.546511627906976744,27434,2820,72468187.00,15110,55.08,37.05,-0.95
30-March-2015,2580.00,2662.25,2564.35,2636.55,2621.681739130434782608,22425,3570,58791213.00,7008,31.25,97.90,56.55
27-March-2015,2601.25,2601.25,2556.40,2576.75,2571.807985480943738656,27550,3787,70853310.00,14702,53.36,44.85,-24.50
26-March-2015,2599.00,2621.90,2577.40,2608.05,2606.353951584193663225,22472,4128,58569986.00,10355,46.08,44.50,9.05
25-March-2015,2623.70,2623.70,2590.00,2595.60,2597.131049499201625780,34445,2336,89458179.00,26347,76.49,33.70,-28.10
24-March-2015,2644.00,2645.00,2601.00,2607.80,2611.699725378999307865,44789,4170,116975419.00,30341,67.74,44.00,-36.20
23-March-2015,2610.00,2644.60,2604.25,2638.00,2625.181222526333250393,12057,2069,31651810.00,3491,28.95,40.35,28.00
20-March-2015,2665.00,2666.00,2605.00,2614.80,2628.681089014289614999,87896,4538,231050553.00,71409,81.24,61.00,-50.20
19-March-2015,2680.00,2698.00,2652.30,2665.05,2671.802954391182079710,30937,3634,82657568.00,14735,47.63,45.70,-14.95
18-March-2015,2653.00,2688.75,2640.05,2674.05,2675.936506693807249667,25546,5529,68359474.00,9646,37.76,48.70,21.05
17-March-2015,2648.00,2656.50,2634.80,2652.45,2649.526856268890426422,27461,2750,72758657.00,14744,53.69,21.70,4.45
16-March-2015,2615.25,2645.00,2600.75,2629.65,2620.559256763261769519,20774,2733,54439498.00,5771,27.78,44.25,14.40
13-March-2015,2660.00,2660.00,2604.05,2609.50,2620.981922004817190333,36951,4456,96847903.00,17837,48.27,55.95,-50.50
12-March-2015,2621.00,2647.45,2616.85,2642.65,2639.893255350771100721,166191,3883,438726500.00,153247,92.21,30.60,21.65
11-March-2015,2616.00,2624.20,2595.00,2617.00,2612.943331655762455963,29805,4440,77878776.00,12058,40.46,29.20,1.00
10-March-2015,2601.00,2626.00,2600.00,2620.55,2617.120132504056246619,44376,6743,116137323.00,19125,43.10,26.00,19.55
9-March-2015,2607.95,2607.95,2574.00,2599.65,2591.338078129974077948,21989,3426,56980933.00,7463,33.94,33.95,-8.30
5-March-2015,2629.40,2634.00,2591.00,2608.10,2604.674024011760862463,48976,6840,127566515.00,17834,36.41,43.00,-21.30
4-March-2015,2640.00,2675.45,2611.00,2621.40,2646.823954777374004331,54486,4899,144214850.00,31086,57.05,64.45,-18.60
3-March-2015,2626.00,2650.00,2600.05,2636.95,2629.906736303560008526,28146,4315,74021355.00,9741,34.61,49.95,10.95
2-March-2015,2687.00,2703.25,2616.40,2624.75,2637.889417096143593389,45016,5394,118747230.00,19550,43.43,86.85,-62.25
28-February-2015,2673.95,2699.40,2641.80,2682.65,2663.288938642139658719,33052,5092,88027026.00,7700,23.30,57.60,8.70
27-February-2015,2630.00,2679.60,2630.00,2670.35,2664.398226082528186049,70691,8184,188348975.00,41137,58.19,49.60,40.35
26-February-2015,2630.10,2633.65,2602.20,2625.65,2620.311590612189738276,44398,5191,116336594.00,21006,47.31,31.45,-4.45
25-February-2015,2670.00,2670.00,2615.10,2625.55,2634.697414213693283460,30745,4295,81003772.00,11883,38.65,54.90,-44.45
24-February-2015,2655.40,2670.00,2641.00,2651.20,2654.970264903869436776,41298,3678,109644962.00,18103,43.84,29.00,-4.20
23-February-2015,2660.00,2665.00,2630.15,2646.80,2645.409592516736465625,32713,5054,86539284.00,13632,41.67,34.85,-13.20
20-February-2015,2665.00,2682.50,2648.00,2659.85,2668.171547714514835605,62350,5955,166360496.00,33842,54.28,34.50,-5.15
19-February-2015,2677.00,2701.85,2651.10,2667.20,2675.568704423767345366,80497,9489,215375254.00,23804,29.57,50.75,-9.80
18-February-2015,2715.00,2748.00,2645.05,2663.45,2681.700558090995639190,906483,41653,2430915967.00,191831,21.16,102.95,-51.55
16-February-2015,2830.00,2859.90,2793.05,2806.25,2814.516851623510069872,19464,3857,54781756.00,7759,39.86,66.85,-23.75
13-February-2015,2845.00,2869.10,2814.80,2852.50,2842.520847121111846459,21154,3622,60130686.00,5677,26.84,54.30,7.50
12-February-2015,2760.00,2817.00,2760.00,2805.35,2799.680874722016308376,35074,5634,98196007.00,15651,44.62,57.00,45.35
11-February-2015,2724.35,2769.00,2700.00,2752.45,2736.433830296337198601,43464,5628,118936360.00,20095,46.23,69.00,28.10
10-February-2015,2714.15,2750.00,2690.25,2720.65,2714.005922923851098632,191966,9307,520996861.00,157883,82.25,59.75,6.50
9-February-2015,2767.00,2767.00,2705.20,2728.50,2726.910648188000344322,34851,5751,95035563.00,12711,36.47,61.80,-38.50
6-February-2015,2855.00,2855.00,2772.50,2779.50,2788.802748706844701070,66504,7463,185466538.00,28189,42.39,82.50,-75.50
5-February-2015,2829.00,2857.60,2825.25,2847.05,2844.596122379673366058,64782,4753,184278626.00,45596,70.38,32.35,18.05
4-February-2015,2780.00,2863.00,2753.85,2829.90,2794.563153648909504739,69418,8429,193992985.00,22104,31.84,109.15,49.90
3-February-2015,2848.65,2855.85,2793.60,2812.35,2813.564134217806466966,67234,6428,189167171.00,32176,47.86,62.25,-36.30
2-February-2015,2874.50,2889.40,2815.00,2834.40,2843.326794279047660199,23143,4160,65803112.00,7544,32.60,74.40,-40.10
30-January-2015,2889.85,2937.00,2860.05,2869.55,2905.296063172350652323,26214,5073,76159431.00,5833,22.25,76.95,-20.30
29-January-2015,2864.50,2889.60,2863.55,2875.40,2880.288189077794951056,15528,2533,44725115.00,5702,36.72,26.05,10.90
28-January-2015,2862.25,2895.00,2842.20,2865.45,2869.061803700156273630,19837,5358,56913579.00,8572,43.21,52.80,3.20
27-January-2015,2880.00,2880.00,2822.05,2856.70,2842.932852193995381062,17320,4549,49239597.00,7616,43.97,57.95,-23.30
23-January-2015,2844.00,2893.50,2844.00,2859.65,2866.434498120562439092,21549,4124,61768797.00,8364,38.81,49.50,15.65
22-January-2015,2920.00,2920.00,2815.60,2838.15,2855.027199621570482497,38052,6423,108639495.00,13533,35.56,104.40,-81.85
21-January-2015,2830.00,2895.75,2830.00,2876.50,2858.824561893848346795,35779,6760,102285884.00,17309,48.38,65.75,46.50
20-January-2015,2859.00,2860.00,2797.20,2827.70,2824.009400826446280991,38720,8281,109345644.00,19272,49.77,62.80,-31.30
19-January-2015,2900.00,2920.55,2835.00,2841.75,2865.565497606607640083,31963,6139,91592070.00,18489,57.85,85.55,-58.25
16-January-2015,2942.00,2954.75,2892.00,2896.85,2913.239993935718617343,32980,6813,96078655.00,18554,56.26,62.75,-45.15
15-January-2015,2915.05,2965.00,2915.05,2950.25,2945.425987217530244236,17524,2576,51615645.00,6266,35.76,49.95,35.20
14-January-2015,2882.55,2922.00,2882.55,2905.20,2898.807331771007700033,41818,6790,121222325.00,22478,53.75,39.45,22.65
13-January-2015,2925.00,2957.75,2887.25,2893.70,2913.775710708965866954,31553,6970,91938365.00,13311,42.19,70.50,-31.30
12-January-2015,2990.25,2990.25,2925.65,2936.20,2949.548796995764377101,22901,3979,67547617.00,9013,39.36,64.60,-54.05
9-January-2015,3000.00,3010.00,2968.55,2993.15,2991.347604917337855023,16513,3060,49396123.00,6163,37.32,41.45,-6.85
8-January-2015,2980.00,2998.65,2954.05,2984.45,2976.153514245979388795,28043,4622,83460273.00,11150,39.76,44.60,4.45
7-January-2015,3005.00,3019.80,2967.05,2977.10,2987.555679287305122494,16164,3841,48290850.00,3726,23.05,52.75,-27.90
6-January-2015,3100.00,3100.00,3001.05,3011.80,3043.406582003261352967,20237,4573,61589419.00,6800,33.60,98.95,-88.20
5-January-2015,3100.00,3149.20,3098.55,3118.65,3127.452539903080416144,29509,3586,92287997.00,8041,27.25,50.65,18.65
2-January-2015,3110.00,3117.80,3092.55,3097.75,3103.053846153846153846,9620,1976,29851378.00,2108,21.91,25.25,-12.25
1-January-2015,3100.00,3121.90,3081.60,3107.30,3101.609449501517121803,9228,1550,28621652.00,2482,26.90,40.30,7.30
