Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
15-July-2016,8700.00,8784.85,8665.85,8685.50,8716.941152117340903714,16908,1387,147386041.00,13224,78.21,119.00,-14.50
14-July-2016,8550.00,8716.95,8550.00,8679.80,8653.013648180242634315,4616,1210,39942311.00,1231,26.67,166.95,129.80
13-July-2016,8636.00,8762.70,8545.00,8584.60,8653.449497716894977168,10950,2163,94755272.00,2196,20.05,217.70,-51.40
12-July-2016,8600.15,8715.00,8571.00,8625.35,8643.790767324176391614,9683,2960,83697826.00,2564,26.48,144.00,25.20
11-July-2016,8200.00,8703.00,8200.00,8571.55,8570.975391441831998775,39214,6654,336102229.00,6422,16.38,503.00,371.55
8-July-2016,8097.00,8236.45,8078.40,8189.10,8149.315150160220582755,13419,612,109355660.00,11551,86.08,158.05,92.10
7-July-2016,8169.95,8201.25,8080.00,8092.65,8130.889781347612672913,2241,670,18221324.00,774,34.54,121.25,-77.30
5-July-2016,8170.10,8250.00,8125.00,8168.95,8168.924037460978147762,1922,554,15700672.00,270,14.05,125.00,-1.15
4-July-2016,8150.00,8270.00,8100.00,8198.85,8156.102855867916108879,4482,1637,36555653.00,1768,39.45,170.00,48.85
1-July-2016,7979.00,8240.70,7979.00,8154.70,8167.141695596564955234,10946,1938,89397533.00,3941,36.00,261.70,175.70
30-June-2016,7704.20,8035.10,7678.30,7989.15,7859.104222700376546530,7436,1481,58440299.00,2293,30.84,356.80,284.95
29-June-2016,7690.00,7742.45,7662.10,7681.90,7700.798021153190037529,2931,558,22571039.00,922,31.46,80.35,-8.10
28-June-2016,7721.00,7721.00,7620.00,7657.55,7683.915296696414592140,6387,1001,49077167.00,3010,47.13,101.00,-63.45
27-June-2016,7560.00,7708.00,7546.00,7679.95,7623.698682017876079381,6601,1236,50324035.00,2075,31.43,162.00,119.95
24-June-2016,7550.00,7607.45,7417.60,7580.55,7523.586229508196721311,4575,1313,34420407.00,1119,24.46,189.85,30.55
23-June-2016,7585.00,7737.45,7581.45,7692.95,7644.366240266963292547,3596,662,27489141.00,1061,29.51,156.00,107.95
22-June-2016,7592.70,7645.00,7571.65,7588.50,7602.084247787610619469,2825,537,21475888.00,926,32.78,73.35,-4.20
21-June-2016,7550.45,7680.00,7534.95,7601.70,7615.524145721547585427,3541,562,26966571.00,1681,47.47,145.05,51.25
20-June-2016,7600.00,7600.00,7461.50,7532.45,7544.434709634105404498,2979,637,22474871.00,1256,42.16,138.50,-67.55
17-June-2016,7630.00,7647.00,7482.15,7520.55,7545.391422121896162528,2215,483,16713042.00,618,27.90,164.85,-109.45
16-June-2016,7650.00,7659.60,7550.30,7580.80,7598.338586680223690899,3934,671,29891864.00,1056,26.84,109.30,-69.20
15-June-2016,7506.70,7678.00,7492.70,7647.10,7575.311099439775910364,5712,978,43270177.00,1947,34.09,185.30,140.40
14-June-2016,7496.20,7542.50,7420.00,7488.00,7472.333081761006289308,7950,1385,59405048.00,2721,34.23,122.50,-8.20
13-June-2016,7570.00,7588.00,7450.45,7497.50,7499.932274431943525259,4533,1065,33997193.00,2127,46.92,137.55,-72.50
10-June-2016,7701.05,7719.50,7590.15,7621.75,7638.905169776690119302,3269,680,24971581.00,1236,37.81,129.35,-79.30
9-June-2016,7772.55,7772.55,7650.00,7710.95,7729.182300163132137030,2452,526,18951955.00,340,13.87,122.55,-61.60
8-June-2016,7730.00,7839.90,7677.00,7765.15,7734.533824044865054328,2853,757,22066625.00,1102,38.63,162.90,35.15
7-June-2016,7800.00,7850.00,7667.00,7703.40,7756.010719439290867862,4851,1177,37624408.00,982,20.24,183.00,-96.60
6-June-2016,7907.00,7935.20,7751.00,7777.35,7818.071204188481675392,3820,1086,29865032.00,987,25.84,184.20,-129.65
3-June-2016,8000.00,8095.00,7886.50,7902.15,8022.779141770776751765,9205,2085,73849682.00,1957,21.26,208.50,-97.85
2-June-2016,7626.80,7991.00,7621.65,7946.95,7820.797689170820117806,8828,1794,69042002.00,1246,14.11,369.35,320.15
1-June-2016,7550.00,7707.00,7488.55,7643.95,7622.886335908906059373,4918,1375,37489355.00,1278,25.99,218.45,93.95
31-May-2016,7665.00,7749.00,7456.00,7575.30,7607.756472649406268249,10274,2479,78162090.00,1642,15.98,293.00,-89.70
30-May-2016,7700.00,7718.10,7565.00,7642.80,7631.596761133603238866,3705,777,28275066.00,1180,31.85,153.10,-57.20
27-May-2016,7538.05,7732.95,7471.95,7668.65,7653.329506749085404314,7927,1680,60667943.00,1323,16.69,261.00,130.60
26-May-2016,7440.00,7505.00,7377.00,7466.55,7449.479367150546403523,6131,1342,45672758.00,1065,17.37,128.00,26.55
25-May-2016,7500.00,7820.00,7257.50,7503.85,7378.557431697949126748,13799,3112,101816714.00,3123,22.63,562.50,3.85
24-May-2016,7700.00,7715.00,7220.00,7622.85,7469.382556651358879771,26566,7754,198431617.00,3413,12.85,495.00,-77.15
23-May-2016,7777.00,7834.95,7520.00,7650.10,7643.487568478718921196,4746,1648,36275992.00,1068,22.50,314.95,-126.90
20-May-2016,7745.00,7842.85,7700.00,7777.55,7787.508379888268156424,4654,963,36243064.00,2306,49.55,142.85,32.55
19-May-2016,7775.90,7820.00,7710.05,7735.20,7773.525840158147415984,3541,1092,27526055.00,1020,28.81,109.95,-40.70
18-May-2016,7744.45,7812.00,7680.40,7765.50,7747.511164548265200961,2911,997,22553005.00,771,26.49,131.60,21.05
17-May-2016,7777.10,7829.20,7730.00,7750.60,7769.502048417132216014,2685,696,20861113.00,651,24.25,99.20,-26.50
16-May-2016,7625.00,7852.00,7625.00,7758.25,7762.251677852348993288,5066,1309,39323567.00,820,16.19,227.00,133.25
13-May-2016,7744.00,7815.00,7590.05,7613.50,7674.508736349453978159,6410,1723,49193601.00,1419,22.14,224.95,-130.50
12-May-2016,7500.00,7690.00,7500.00,7650.50,7636.824535932800995540,9643,1546,73641899.00,3801,39.42,190.00,150.50
11-May-2016,7370.00,7506.00,7309.95,7479.05,7410.748078725398313027,5335,1062,39536341.00,1438,26.95,196.05,109.05
10-May-2016,7399.00,7460.00,7350.05,7432.00,7419.247404153354632587,5008,1098,37155591.00,1973,39.40,109.95,33.00
9-May-2016,7300.00,7449.00,7242.00,7371.35,7389.214255836651226200,64549,982,476966391.00,60825,94.23,207.00,71.35
6-May-2016,7200.00,7300.00,7122.65,7255.15,7215.321473951715374841,3148,856,22713832.00,803,25.51,177.35,55.15
5-May-2016,7000.00,7181.00,6967.75,7154.80,7113.971964586846543001,4744,1120,33748683.00,2258,47.60,213.25,154.80
4-May-2016,6975.00,7030.65,6910.50,6946.65,6996.256439830834294502,2601,608,18197263.00,1063,40.87,120.15,-28.35
3-May-2016,7090.00,7120.00,6922.00,6979.70,7035.857601400641960898,3427,716,24111884.00,1335,38.96,198.00,-110.30
2-May-2016,6813.40,7102.40,6769.05,7049.15,7014.321397531722579523,5753,1550,40353391.00,1641,28.52,333.35,235.75
29-April-2016,6970.60,6970.60,6801.00,6832.20,6864.734567901234567901,4050,1130,27802175.00,1787,44.12,169.60,-138.40
28-April-2016,6999.00,7038.00,6930.00,6964.25,6989.294375210508588750,2969,1128,20751215.00,1033,34.79,108.00,-34.75
27-April-2016,6975.10,7033.45,6925.00,6944.25,6982.679458239277652370,2215,675,15466635.00,565,25.51,108.45,-30.85
26-April-2016,6843.10,7136.90,6843.10,6997.50,7026.119556138885574513,8381,1755,58885908.00,2777,33.13,293.80,154.40
25-April-2016,6975.00,7017.65,6802.00,6850.25,6885.806530115595213952,4931,993,33953912.00,2342,47.50,215.65,-124.75
22-April-2016,7019.95,7019.95,6900.00,6974.80,6952.835327783558792924,3844,1316,26726699.00,1454,37.83,119.95,-45.15
21-April-2016,7256.55,7256.55,6953.25,6984.20,7051.752863092139510671,7684,1605,54185669.00,3148,40.97,303.30,-272.35
20-April-2016,7350.00,7422.05,7186.05,7216.15,7283.421165464821672188,5131,1348,37371234.00,1529,29.80,236.00,-133.85
18-April-2016,7451.00,7532.70,7303.00,7313.00,7392.436963309914129586,5124,1490,37878847.00,2610,50.94,229.70,-138.00
13-April-2016,7370.00,7515.00,7370.00,7418.90,7444.278935556268034626,6238,1334,46437412.00,1803,28.90,145.00,48.90
12-April-2016,7199.00,7369.50,7199.00,7309.40,7289.920308483290488431,6613,1721,48208243.00,2150,32.51,170.50,110.40
11-April-2016,7125.10,7230.00,7109.90,7205.80,7171.988988698927847000,3451,1105,24750534.00,731,21.18,120.10,80.70
8-April-2016,7035.00,7139.95,6960.05,7115.75,7072.347945601851851851,6912,1753,48884069.00,2515,36.39,179.90,80.75
7-April-2016,6980.00,7047.20,6944.85,6985.40,6991.269892043182726909,2501,638,17485166.00,957,38.26,102.35,5.40
6-April-2016,6875.00,6990.40,6866.10,6957.20,6932.053978268489309498,2853,705,19777150.00,1310,45.92,124.30,82.20
5-April-2016,6823.00,6917.25,6799.10,6833.30,6870.271987338910241917,4423,747,30387213.00,2744,62.04,118.15,10.30
4-April-2016,6884.60,6959.95,6840.00,6864.90,6888.106237816764132553,2052,576,14134394.00,832,40.55,119.95,-19.70
1-April-2016,7000.00,7025.00,6803.40,6877.05,6923.583303603282197645,5606,1184,38813608.00,1249,22.28,221.60,-122.95
31-March-2016,6787.00,6984.95,6740.00,6929.20,6835.157462345960748516,2191,710,14975830.00,584,26.65,244.95,142.20
30-March-2016,6700.00,6820.00,6685.60,6789.00,6770.426068376068376068,2340,678,15842797.00,597,25.51,134.40,89.00
29-March-2016,6687.20,6736.40,6641.05,6655.65,6664.543848964677222898,1642,532,10943181.00,590,35.93,95.35,-31.55
28-March-2016,6882.00,6900.00,6690.00,6699.10,6803.560152641092588873,4979,1416,33874926.00,775,15.57,210.00,-182.90
23-March-2016,6628.00,6899.80,6627.00,6877.05,6805.779484732824427480,10480,2636,71324569.00,2933,27.99,272.80,249.05
22-March-2016,6658.00,6681.80,6570.00,6626.50,6627.358490566037735849,2438,636,16157500.00,515,21.12,111.80,-31.50
21-March-2016,6625.00,6715.00,6605.50,6658.70,6661.814735028005170185,4642,1423,30924144.00,875,18.85,109.50,33.70
18-March-2016,6541.10,6669.00,6499.45,6633.90,6580.844309727197575089,3629,1075,23881884.00,1000,27.56,169.55,92.80
17-March-2016,6500.00,6649.00,6499.95,6583.90,6582.683789954337899543,4380,1006,28832155.00,2165,49.43,149.05,83.90
16-March-2016,6464.50,6490.00,6334.70,6482.80,6443.492727771679473106,7288,1200,46960175.00,4097,56.22,155.30,18.30
15-March-2016,6516.75,6599.00,6405.50,6467.45,6522.163058589870903674,5035,1634,32839091.00,2353,46.73,193.50,-49.30
14-March-2016,6420.00,6559.00,6412.60,6520.90,6482.774186643835616438,4672,896,30287521.00,1077,23.05,146.40,100.90
11-March-2016,6390.10,6439.00,6307.00,6390.15,6391.108511922728644732,6626,1346,42347485.00,2666,40.24,132.00,0.05
10-March-2016,6450.00,6463.70,6390.00,6406.55,6424.739960500329163923,3038,630,19518360.00,1159,38.15,73.70,-43.45
9-March-2016,6284.00,6465.60,6220.00,6418.50,6373.535757575757575757,4125,1086,26290835.00,797,19.32,245.60,134.50
8-March-2016,6338.55,6434.50,6223.30,6274.50,6341.166533439914734878,3753,1070,23798398.00,602,16.04,211.20,-64.05
4-March-2016,6249.00,6389.25,6151.95,6320.50,6308.082456140350877192,3990,1133,25169249.00,866,21.70,237.30,71.50
3-March-2016,6397.50,6416.20,6190.10,6203.35,6263.329155672823218997,6064,1340,37980828.00,2333,38.47,226.10,-194.15
2-March-2016,6280.00,6510.00,6280.00,6376.70,6391.128869047619047619,6720,1757,42948386.00,1957,29.12,230.00,96.70
1-March-2016,5970.00,6250.00,5876.00,6208.00,6126.463487037403522659,5053,1502,30957020.00,1173,23.21,374.00,238.00
29-February-2016,5816.00,6070.00,5651.00,5927.45,5872.132423406417888775,6887,2374,40441376.00,1335,19.38,419.00,111.45
26-February-2016,5795.00,5857.00,5708.85,5802.60,5801.951830443159922928,2076,806,12044852.00,388,18.69,148.15,7.60
25-February-2016,5830.50,5848.45,5612.60,5744.55,5692.799369085173501577,4755,1565,27069261.00,945,19.87,235.85,-85.95
24-February-2016,5870.00,5877.40,5765.05,5830.70,5847.348967504402113014,12494,660,73056778.00,10968,87.79,112.35,-39.30
23-February-2016,5952.00,6040.00,5857.80,5888.05,5966.616184971098265895,6920,773,41288984.00,5009,72.38,182.20,-63.95
22-February-2016,6080.00,6080.00,5860.00,6007.75,5977.811235276351555421,3311,866,19792533.00,1267,38.27,220.00,-72.25
19-February-2016,6150.00,6209.10,6022.20,6048.75,6097.024941995359628770,3448,1233,21022542.00,881,25.55,186.90,-101.25
18-February-2016,6150.00,6236.05,6103.10,6168.95,6170.178272980501392757,2513,806,15505658.00,527,20.97,132.95,18.95
17-February-2016,5977.90,6140.00,5839.50,6091.40,5994.557474809788196586,4863,1468,29151533.00,779,16.02,300.50,113.50
16-February-2016,6229.85,6229.85,5962.00,5990.05,6016.987070151306740027,7270,1960,43743496.00,2276,31.31,267.85,-239.80
15-February-2016,6106.00,6424.00,6106.00,6276.75,6235.078631138975966562,7656,1286,47735762.00,2353,30.73,318.00,170.75
12-February-2016,6200.00,6339.65,5954.95,6005.90,6124.396775324220119172,8559,2461,52418712.00,1580,18.46,384.70,-194.10
11-February-2016,6499.95,6527.35,6057.10,6159.55,6235.553245587795393359,6686,1174,41690909.00,764,11.43,470.25,-340.40
10-February-2016,6589.95,6697.95,6414.85,6475.85,6534.715789473684210526,4465,1344,29177506.00,977,21.88,283.10,-114.10
9-February-2016,6625.00,6659.40,6412.70,6586.90,6532.144562551103843008,6115,1268,39944064.00,1383,22.62,246.70,-38.10
8-February-2016,6700.00,6838.00,6570.85,6625.30,6732.228876127973748974,9752,1575,65652696.00,2145,22.00,267.15,-74.70
5-February-2016,6370.90,6743.95,6370.90,6705.80,6648.959614157564838794,26643,4794,177148231.00,6540,24.55,373.05,334.90
4-February-2016,6424.95,6425.00,6207.10,6343.45,6317.004498000888494002,18008,3674,113756617.00,3895,21.63,217.90,-81.50
3-February-2016,5780.00,6495.90,5601.50,6380.50,6233.761181713153985806,54531,11656,339933231.00,7687,14.10,894.40,600.50
2-February-2016,6029.00,6050.00,5792.15,5829.55,5931.026584559927906278,6658,1451,39488775.00,3507,52.67,257.85,-199.45
1-February-2016,5950.00,6051.90,5886.70,6019.15,6006.571220930232558139,2752,641,16530084.00,1328,48.26,165.20,69.15
29-January-2016,5775.60,5935.00,5770.25,5908.30,5858.988918609094382881,2617,516,15332974.00,1411,53.92,164.75,132.70
28-January-2016,5965.00,5978.00,5745.30,5770.60,5860.890726520968694624,1693,563,9922488.00,415,24.51,232.70,-194.40
27-January-2016,5855.00,5970.00,5816.55,5922.80,5897.208009807928075194,2447,661,14430468.00,1020,41.68,153.45,67.80
25-January-2016,5865.30,5950.80,5840.00,5850.10,5894.271884654994850669,971,400,5723338.00,255,26.26,110.80,-15.20
22-January-2016,5760.00,5857.70,5757.00,5823.40,5822.594978165938864628,1832,578,10666994.00,633,34.55,100.70,63.40
21-January-2016,5662.10,5836.25,5615.50,5731.90,5710.216582064297800338,1773,834,10124214.00,411,23.18,220.75,69.80
20-January-2016,5600.00,5698.00,5462.00,5640.85,5558.952167155931618027,5791,1515,32191892.00,1557,26.89,236.00,40.85
19-January-2016,5510.05,5711.20,5350.00,5644.45,5570.612041884816753926,3820,1180,21279738.00,1158,30.31,361.20,134.40
18-January-2016,5952.00,5964.90,5468.65,5496.45,5702.006621187800963081,14952,2143,85256403.00,6538,43.73,496.25,-455.55
15-January-2016,6040.00,6130.00,5890.05,5972.60,5977.893374741200828157,5796,1427,34647870.00,1526,26.33,239.95,-67.40
14-January-2016,6055.00,6123.20,6009.60,6071.70,6068.414475990185769365,5706,1613,34626373.00,1805,31.63,113.60,16.70
13-January-2016,6245.95,6290.00,6035.40,6083.50,6121.610249307479224376,3610,1168,22099013.00,755,20.91,254.60,-162.45
12-January-2016,6361.20,6361.30,6153.80,6192.45,6206.137179297048791339,6743,1214,41847983.00,2790,41.38,207.50,-168.75
11-January-2016,6300.00,6385.00,6249.95,6302.70,6340.031813576494427558,4935,1479,31288057.00,2120,42.96,135.05,2.70
8-January-2016,6111.60,6365.00,6111.40,6314.55,6273.513577079324353217,4677,1345,29341223.00,2128,45.50,253.60,202.95
7-January-2016,6100.00,6179.90,6042.65,6112.95,6121.775271273557966876,3502,966,21438457.00,1073,30.64,137.25,12.95
6-January-2016,5979.00,6180.00,5955.60,6132.95,6102.912790697674418604,2236,664,13646113.00,677,30.28,224.40,153.95
5-January-2016,6050.00,6083.55,5976.80,5999.85,6011.049228508449669360,1361,406,8181038.00,539,39.60,106.75,-50.15
4-January-2016,6070.00,6095.75,6000.00,6053.40,6054.472613458528951486,3195,726,19344040.00,1626,50.89,95.75,-16.60
1-January-2016,6022.55,6099.95,6005.90,6087.10,6061.619323671497584541,1035,343,6273776.00,289,27.92,94.05,64.55
31-December-2015,5998.95,6044.00,5964.00,6013.20,6013.431609827649431609,2727,485,16398628.00,1352,49.58,80.00,14.25
30-December-2015,6019.15,6019.15,5940.15,5982.20,5970.001152073732718894,2604,586,15545883.00,1153,44.28,79.00,-36.95
29-December-2015,5903.85,6009.00,5897.50,5995.60,5972.960753532182103610,4459,949,26633432.00,1555,34.87,111.50,91.75
28-December-2015,5912.00,5930.00,5890.00,5915.65,5906.090614886731391585,618,194,3649964.00,225,36.41,40.00,3.65
24-December-2015,5891.80,5930.00,5856.20,5878.25,5878.195161098561407680,67288,340,395531996.00,66612,99.00,73.80,-13.55
23-December-2015,5920.00,5932.35,5866.00,5916.90,5904.198735955056179775,1424,469,8407579.00,640,44.94,66.35,-3.10
22-December-2015,5880.60,5919.90,5840.00,5899.55,5864.893301307712836936,18735,360,109878776.00,17588,93.88,79.90,18.95
21-December-2015,5770.05,5914.25,5770.05,5866.20,5866.991885441527446300,2095,770,12291348.00,492,23.48,144.20,96.15
18-December-2015,5735.00,5840.00,5735.00,5804.15,5804.214859437751004016,2490,688,14452495.00,834,33.49,105.00,69.15
17-December-2015,5640.00,5759.00,5640.00,5723.25,5720.820406470344255495,2411,655,13792898.00,818,33.93,119.00,83.25
16-December-2015,5630.00,5689.00,5584.75,5601.25,5641.795595708639186900,1771,457,9991620.00,726,40.99,104.25,-28.75
15-December-2015,5410.00,5620.70,5408.70,5599.65,5558.199716713881019830,1412,484,7848178.00,524,37.11,212.00,189.65
14-December-2015,5500.00,5544.95,5417.15,5438.40,5480.842830882352941176,1088,345,5963157.00,546,50.18,127.80,-61.60
11-December-2015,5515.00,5570.50,5500.40,5521.20,5531.056851311953352769,686,239,3794305.00,173,25.22,70.10,6.20
10-December-2015,5521.25,5581.30,5501.05,5533.60,5542.070852921423774345,2978,596,16504287.00,780,26.19,80.25,12.35
9-December-2015,5525.50,5554.10,5459.30,5492.25,5509.986206896551724137,1305,435,7190532.00,,,94.80,-33.25
8-December-2015,5460.00,5580.00,5400.00,5517.75,5526.001000500250125062,1999,533,11046476.00,389,19.46,180.00,57.75
7-December-2015,5440.00,5506.80,5440.00,5476.45,5470.054263565891472868,645,249,3528185.00,209,32.40,66.80,36.45
4-December-2015,5530.05,5584.00,5441.00,5453.30,5501.866096866096866096,1053,437,5793465.00,464,44.06,143.00,-76.75
3-December-2015,5580.00,5594.00,5530.05,5540.85,5562.983713355048859934,307,163,1707836.00,94,30.62,63.95,-39.15
2-December-2015,5607.95,5629.95,5555.00,5569.20,5601.751428571428571428,700,355,3921226.00,156,22.29,74.95,-38.75
1-December-2015,5514.40,5620.80,5504.75,5592.95,5590.950915141430948419,1202,443,6720323.00,414,34.44,116.05,78.55
30-November-2015,5580.00,5580.00,5481.45,5506.95,5519.099192618223760092,1734,507,9570118.00,726,41.87,98.55,-73.05
27-November-2015,5533.80,5618.60,5520.00,5578.10,5551.429838142153413089,7105,413,39442909.00,6276,88.33,98.60,44.30
26-November-2015,5570.00,5646.00,5500.00,5556.80,5589.951070336391437308,1635,548,9139570.00,425,25.99,146.00,-13.20
24-November-2015,5499.95,5598.95,5498.80,5552.80,5544.440885539331135186,6369,666,35312544.00,4292,67.39,100.15,52.85
23-November-2015,5466.10,5500.00,5437.70,5498.65,5488.137231503579952267,3352,433,18396236.00,2144,63.96,62.30,32.55
20-November-2015,5415.00,5487.20,5399.00,5445.40,5434.121278941565600882,2721,515,14786244.00,1171,43.04,88.20,30.40
19-November-2015,5274.40,5425.00,5260.00,5413.55,5373.456273062730627306,5420,1126,29124133.00,2266,41.81,165.00,139.15
18-November-2015,5225.05,5295.00,5175.00,5247.55,5222.322390261895979343,2711,475,14157716.00,1539,56.77,120.00,22.50
17-November-2015,5300.00,5300.00,5189.00,5229.50,5220.540410958904109589,1460,389,7621989.00,942,64.52,111.00,-70.50
16-November-2015,5290.55,5306.60,5218.20,5269.65,5258.016997167138810198,1059,394,5568240.00,449,42.40,88.40,-20.90
13-November-2015,5399.00,5399.00,5244.90,5288.05,5306.854899497487437185,3184,654,16897026.00,1432,44.97,154.10,-110.95
11-November-2015,5399.90,5399.90,5330.05,5373.80,5366.472707423580786026,916,270,4915689.00,291,31.77,69.85,-26.10
10-November-2015,5340.00,5367.35,5310.00,5322.65,5340.403567447045707915,897,261,4790342.00,376,41.92,57.35,-17.35
9-November-2015,5214.85,5396.25,5205.35,5362.45,5342.581588447653429602,2770,1038,14798951.00,1151,41.55,190.90,147.60
6-November-2015,5331.40,5340.00,5250.05,5293.55,5296.608386878593168752,2957,922,15662071.00,1680,56.81,89.95,-37.85
5-November-2015,5359.95,5375.00,5271.25,5318.15,5346.819119878603945371,3295,1054,17617769.00,1923,58.36,103.75,-41.80
4-November-2015,5270.00,5350.00,5270.00,5344.60,5319.607554122524182404,4342,857,23097736.00,2483,57.19,80.00,74.60
3-November-2015,5245.00,5270.60,5212.35,5241.75,5241.680035650623885918,1122,270,5881165.00,715,63.73,58.25,-3.25
2-November-2015,5208.00,5247.25,5180.00,5216.85,5212.804772234273318872,922,292,4806206.00,287,31.13,67.25,8.85
30-October-2015,5200.00,5247.65,5183.20,5214.55,5218.162884518406454866,1983,444,10347617.00,1060,53.45,64.45,14.55
29-October-2015,5228.75,5232.45,5116.05,5155.45,5182.623798076923076923,1664,719,8623886.00,823,49.46,116.40,-73.30
28-October-2015,5320.00,5320.00,5181.35,5203.35,5249.993586317477284874,1871,589,9822738.00,815,43.56,138.65,-116.65
27-October-2015,5280.05,5350.00,5280.05,5317.95,5319.224632610216934919,1429,417,7601172.00,671,46.96,69.95,37.90
26-October-2015,5293.25,5339.00,5262.65,5293.15,5295.935339568930459536,2459,672,13022705.00,859,34.93,76.35,-0.10
23-October-2015,5340.05,5388.60,5260.00,5273.05,5302.222852028639618138,3352,919,17773051.00,1016,30.31,128.60,-67.00
21-October-2015,5394.00,5400.00,5250.00,5348.55,5336.046748412524633238,9134,2149,48739451.00,2515,27.53,150.00,-45.45
20-October-2015,5036.40,5333.00,5032.80,5306.05,5212.214979097286190037,28226,6967,147119980.00,4258,15.09,300.20,269.65
19-October-2015,5000.00,5046.85,4980.20,5013.35,5011.146384479717813051,1701,445,8523960.00,740,43.50,66.65,13.35
16-October-2015,4986.00,4999.95,4948.00,4986.40,4976.660044150110375275,906,342,4508854.00,388,42.83,51.95,0.40
15-October-2015,4955.35,5047.00,4955.35,4983.10,5001.171969045571797076,1163,439,5816363.00,297,25.54,91.65,27.75
14-October-2015,4956.05,4977.50,4917.00,4935.85,4942.999280057595392368,1389,484,6865826.00,419,30.17,60.50,-20.20
13-October-2015,4960.00,4992.50,4930.00,4973.70,4972.772727272727272727,550,284,2735025.00,275,50.00,62.50,13.70
12-October-2015,5007.65,5011.25,4940.00,4961.85,4966.575534759358288770,1496,530,7429997.00,600,40.11,71.25,-45.80
9-October-2015,5079.35,5162.00,4939.25,4989.80,5014.900136798905608755,2924,688,14663568.00,1044,35.70,222.75,-89.55
8-October-2015,5106.00,5106.00,5041.20,5052.75,5066.669031931069437404,1973,446,9996538.00,565,28.64,64.80,-53.25
7-October-2015,5171.05,5200.35,5100.60,5121.00,5163.150679117147707979,2356,446,12164383.00,1234,52.38,99.75,-50.05
6-October-2015,5249.95,5249.95,5141.35,5156.70,5188.645107794361525704,3618,839,18772518.00,1075,29.71,108.60,-93.25
5-October-2015,5118.30,5236.30,5118.30,5191.95,5181.884767659929151906,4799,832,24867865.00,1905,39.70,118.00,73.65
1-October-2015,5165.25,5180.00,5070.00,5098.60,5110.060989867498051441,5132,1031,26224833.00,2606,50.78,110.00,-66.65
30-September-2015,5120.00,5184.95,5021.00,5097.80,5070.920248575867426204,9655,1584,48959735.00,3869,40.07,163.95,-22.20
29-September-2015,4800.00,5140.00,4730.00,5109.30,4923.723113596772714770,21814,2379,107406096.00,11552,52.96,410.00,309.30
28-September-2015,4900.00,4907.00,4802.95,4821.25,4854.822064056939501779,1967,449,9549435.00,402,20.44,104.05,-78.75
24-September-2015,4853.30,4882.50,4790.60,4855.65,4845.333333333333333333,3705,807,17951960.00,1125,30.36,91.90,2.35
23-September-2015,4750.00,4877.30,4678.00,4847.70,4788.568797097404409712,10749,1456,51472326.00,4451,41.41,199.30,97.70
22-September-2015,4955.00,4955.00,4788.00,4828.60,4851.566371681415929203,5763,899,27959577.00,2367,41.07,167.00,-126.40
21-September-2015,4950.00,5021.95,4870.00,4926.50,4941.773459715639810426,3165,782,15640713.00,657,20.76,151.95,-23.50
18-September-2015,5225.00,5265.80,4938.00,4973.15,5029.392518009168303863,12216,2200,61439059.00,5501,45.03,327.80,-251.85
16-September-2015,5251.60,5251.60,5151.70,5200.20,5194.303854875283446712,2205,511,11453440.00,625,28.34,99.90,-51.40
15-September-2015,5158.05,5267.20,5133.95,5245.25,5227.362792968750000000,4096,942,21411278.00,1407,34.35,133.25,87.20
14-September-2015,5050.00,5176.80,5050.00,5153.30,5119.826026443980514961,1437,300,7357190.00,906,63.05,126.80,103.30
11-September-2015,5100.00,5100.00,5002.00,5030.90,5050.267589388696655132,867,228,4378582.00,266,30.68,98.00,-69.10
10-September-2015,5000.00,5117.40,4970.00,5051.90,5057.181966145833333333,3072,754,15535663.00,788,25.65,147.40,51.90
9-September-2015,5068.80,5111.10,5010.00,5050.15,5086.467288669064748201,8896,398,45249213.00,7786,87.52,101.10,-18.65
8-September-2015,5056.85,5063.15,4960.00,5009.25,5008.434234234234234234,2220,439,11118724.00,719,32.39,103.15,-47.60
7-September-2015,5083.05,5124.60,4988.50,5025.55,5040.109192921881743634,2317,488,11677933.00,673,29.05,136.10,-57.50
4-September-2015,5205.05,5205.05,5007.65,5068.75,5079.873364485981308411,2140,555,10870929.00,614,28.69,197.40,-136.30
3-September-2015,5079.00,5231.90,5079.00,5205.50,5192.746698272942770064,2953,642,15334181.00,1058,35.83,152.90,126.50
2-September-2015,5043.55,5055.00,4989.75,5028.35,5028.926295767950546837,2103,408,10575832.00,747,35.52,65.25,-15.20
1-September-2015,4980.00,5081.40,4890.00,4940.85,4973.627013630731102850,1614,514,8027434.00,350,21.69,191.40,-39.15
31-August-2015,5050.00,5050.00,4991.40,5024.05,5020.382988947621335896,2081,433,10447417.00,657,31.57,58.60,-25.95
28-August-2015,5105.00,5120.00,4887.05,5049.10,5034.713399050748448338,2739,685,13790080.00,531,19.39,232.95,-55.90
27-August-2015,5036.45,5146.05,5027.80,5105.15,5099.954187544738725841,1397,421,7124636.00,549,39.30,118.25,68.70
26-August-2015,4921.00,5068.00,4890.00,4978.75,5021.810170135517372398,47374,1061,237903235.00,44005,92.89,178.00,57.75
25-August-2015,4871.50,5079.35,4869.05,4927.45,4919.088455455983131259,9485,1311,46657554.00,4976,52.46,210.30,55.95
